Identifier	Experimental mass	Name	Formula	Adduct	Molecular Weight	mz Error (ppm)	ionizationScore	finalScore	kegg_compound	kegg_uri	hmdb_compound	hmdb_uri	lipidmaps_compound	lipidmaps_uri	metlin_compound	metlin_uri	pubchem_compound	pubchem_uri	inChiKey	pathways	cas	_TPIDX
1913	786.599909999999	PC(17:1(9Z)/19:1(9Z))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP01011538	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011538	75818.0	https://metlin.scripps.edu/metabo_info.php?molid=75818	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	UBEFUEKAJBMRIU-GNGICMBHSA-N	[]	N/A	526
3469	786.599909999999	PE(18:2(9Z,12Z)/21:0)	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP02010674	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010674	76909.0	https://metlin.scripps.edu/metabo_info.php?molid=76909	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	XGZKAHSMYBIVQK-VSMMPPDLSA-N	[]	N/A	527
1942	786.599909999999	PC(17:2(9Z,12Z)/19:0)	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP01011567	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011567	75847.0	https://metlin.scripps.edu/metabo_info.php?molid=75847	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	FNDHCZWCIJOBKA-SAEGERMGSA-N	[]	N/A	528
1449	786.599909999999	PC(18:0/18:2(10Z,12Z))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP01010764	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010764	39505.0	https://metlin.scripps.edu/metabo_info.php?molid=39505	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	GEBIVJZAMTZGNL-PQZYZDDCSA-N	[]	N/A	529
1450	786.599909999999	PC(18:0/18:2(2E,4E))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP01010765	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010765	39506.0	https://metlin.scripps.edu/metabo_info.php?molid=39506	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	DTPHOVXVLBUQRC-BIFUJNFHSA-N	[]	N/A	530
1451	786.599909999999	PC(18:0/18:2(6Z,9Z))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP01010766	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010766	39507.0	https://metlin.scripps.edu/metabo_info.php?molid=39507	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	PNNRCVLUZNDRRG-SGMTWIHVSA-N	[]	N/A	531
1489	786.599909999999	PC(18:1(10Z)/18:1(10Z))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP01010836	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010836	39577.0	https://metlin.scripps.edu/metabo_info.php?molid=39577	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	ASKAFYPATPMUAD-PMXUJQMFSA-N	[]	N/A	532
1490	786.599909999999	PC(18:1(11E)/18:1(11E))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP01010837	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010837	39578.0	https://metlin.scripps.edu/metabo_info.php?molid=39578	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	XUCDYRWWRZBNCQ-MFLKKAITSA-N	[]	N/A	533
3795	786.599909999999	PE(21:0/18:2(9Z,12Z))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP02011000	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02011000	77235.0	https://metlin.scripps.edu/metabo_info.php?molid=77235	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	UVVGDZJNYYRYNB-VSMMPPDLSA-N	[]	N/A	534
1499	786.599909999999	PC(18:1(12Z)/18:1(12Z))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP01010849	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010849	39590.0	https://metlin.scripps.edu/metabo_info.php?molid=39590	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	FLQLRTHFLXTOQR-OISCKDSMSA-N	[]	N/A	535
1500	786.599909999999	PC(18:1(13Z)/18:1(13Z))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP01010851	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010851	39592.0	https://metlin.scripps.edu/metabo_info.php?molid=39592	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	ZQSUPFSNUKFQLO-JGZDBMRRSA-N	[]	N/A	536
1501	786.599909999999	PC(18:1(14Z)/18:1(14Z))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP01010853	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010853	39594.0	https://metlin.scripps.edu/metabo_info.php?molid=39594	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	JTTIOBYCKZYCLW-YHXTXCGESA-N	[]	N/A	537
1502	786.599909999999	PC(18:1(15Z)/18:1(15Z))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP01010855	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010855	39596.0	https://metlin.scripps.edu/metabo_info.php?molid=39596	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	AHTZADNQKIFVAB-ZKDRKRCBSA-N	[]	N/A	538
1503	786.599909999999	PC(18:1(16Z)/18:1(16Z))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP01010857	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010857	39598.0	https://metlin.scripps.edu/metabo_info.php?molid=39598	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	IFUMJRUHZLNBFL-VZCZMAETSA-N	[]	N/A	539
1504	786.599909999999	PC(18:1(17Z)/18:1(17Z))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP01010858	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010858	39599.0	https://metlin.scripps.edu/metabo_info.php?molid=39599	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	XHXDCKBFBYLNPB-HUESYALOSA-N	[]	N/A	540
1505	786.599909999999	PC(18:1(2Z)/18:1(2Z))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP01010860	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010860	39601.0	https://metlin.scripps.edu/metabo_info.php?molid=39601	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	WQQZMIGHRDJZOF-YQEJVJJCSA-N	[]	N/A	541
1506	786.599909999999	PC(18:1(3Z)/18:1(3Z))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP01010862	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010862	39603.0	https://metlin.scripps.edu/metabo_info.php?molid=39603	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	GBTWUAFBAVHJIA-JNEAGCBWSA-N	[]	N/A	542
1507	786.599909999999	PC(18:1(5Z)/18:1(5Z))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP01010865	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010865	39606.0	https://metlin.scripps.edu/metabo_info.php?molid=39606	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	AFJHDZQJNQZCSX-OOPGIKNFSA-N	[]	N/A	543
1508	786.599909999999	PC(18:1(6E)/18:1(6E))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP01010866	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010866	39607.0	https://metlin.scripps.edu/metabo_info.php?molid=39607	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	KLJBLQFSKZACGJ-MXKZWCJFSA-N	[]	N/A	544
1509	786.599909999999	PC(18:1(6Z)/18:1(6Z))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP01010868	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010868	39609.0	https://metlin.scripps.edu/metabo_info.php?molid=39609	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	KLJBLQFSKZACGJ-MMKOEKFTSA-N	[]	N/A	545
1510	786.599909999999	PC(18:1(7Z)/18:1(7Z))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP01010871	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010871	39612.0	https://metlin.scripps.edu/metabo_info.php?molid=39612	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	NMKXOPJEEVLWHV-DXJUNTSBSA-N	[]	N/A	546
1511	786.599909999999	PC(18:1(8Z)/18:1(8Z))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP01010873	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010873	39614.0	https://metlin.scripps.edu/metabo_info.php?molid=39614	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	GSBQNXGZJSUFQJ-SDDSAGJCSA-N	[]	N/A	547
1512	786.599909999999	PC(18:1(9E)/18:1(9E))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP01010876	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010876	39617.0	https://metlin.scripps.edu/metabo_info.php?molid=39617	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	SNKAWJBJQDLSFF-PKSSMFHRSA-N	[]	N/A	548
3818	786.599909999999	PE(22:0/17:2(9Z,12Z))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP02011023	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02011023	77258.0	https://metlin.scripps.edu/metabo_info.php?molid=77258	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	UJMWZCQBRYQURT-NVHHCKCESA-N	[]	N/A	549
1780	786.599909999999	PC(14:1(9Z)/22:1(11Z))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP01011405	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011405	75685.0	https://metlin.scripps.edu/metabo_info.php?molid=75685	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	OSQPZLNFQDFXPL-OYSVHDFDSA-N	[]	N/A	550
3578	786.599909999999	PE(19:0/20:2(11Z,14Z))	C44H84NO8P	M+H	785.593458	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP02010783	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010783	77018.0	https://metlin.scripps.edu/metabo_info.php?molid=77018	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	FMNJZWZZZSFWAM-GZHHDXNOSA-N	[]	N/A	551
5436	786.599909999999	PS(P-16:0/22:0)	C44H86NO9P	M+H-H2O	803.604023	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP03030024	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03030024	78764.0	https://metlin.scripps.edu/metabo_info.php?molid=78764	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	DRFZOBWAMDOPNO-VWDJJHQOSA-N	[]	N/A	552
5458	786.599909999999	PS(P-18:0/20:0)	C44H86NO9P	M+H-H2O	803.604023	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP03030046	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03030046	78786.0	https://metlin.scripps.edu/metabo_info.php?molid=78786	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	WVEQLSKQDIURRS-VWDJJHQOSA-N	[]	N/A	553
5479	786.599909999999	PS(P-20:0/18:0)	C44H86NO9P	M+H-H2O	803.604023	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP03030067	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03030067	78807.0	https://metlin.scripps.edu/metabo_info.php?molid=78807	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	ULDHSMRFXZGGHZ-VWDJJHQOSA-N	[]	N/A	554
5334	786.599909999999	PS(O-16:0/22:1(11Z))	C44H86NO9P	M+H-H2O	803.604023	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP03020015	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03020015	78662.0	https://metlin.scripps.edu/metabo_info.php?molid=78662	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	VWPQWUOQBLUKGD-MDNOYCIOSA-N	[]	N/A	555
5353	786.599909999999	PS(O-18:0/20:1(11Z))	C44H86NO9P	M+H-H2O	803.604023	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP03020034	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03020034	78681.0	https://metlin.scripps.edu/metabo_info.php?molid=78681	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	YXHJUGVCZOPRFS-KVDKQALNSA-N	[]	N/A	556
5371	786.599909999999	PS(O-20:0/18:1(9Z))	C44H86NO9P	M+H-H2O	803.604023	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP03020052	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03020052	78699.0	https://metlin.scripps.edu/metabo_info.php?molid=78699	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	DHANIEPLFBHGPH-DGWJSABMSA-N	[]	N/A	557
120759	786.599909999999	PA(22:1(13Z)/19:2(10Z,13Z))	C44H81O8P	M+NH4	768.566906566	1	-2.0	-2.0	N/A	N/A	HMDB0115591	http://www.hmdb.ca/metabolites/HMDB0115591	N/A	N/A	N/A	N/A	131822251	https://pubchem.ncbi.nlm.nih.gov/compound/131822251	DKZWVUSHEUEPFD-NCVGDNPVSA-N	[]	N/A	558
8448	786.599909999999	PA(19:1(9Z)/22:2(13Z,16Z))	C44H81O8P	M+NH4	768.566909	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP10010506	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP10010506	81672.0	https://metlin.scripps.edu/metabo_info.php?molid=81672	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	XZVPNSBCQQBZLB-RNDHPGFTSA-N	[]	N/A	559
8715	786.599909999999	PA(22:2(13Z,16Z)/19:1(9Z))	C44H81O8P	M+NH4	768.566909	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP10010773	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP10010773	81939.0	https://metlin.scripps.edu/metabo_info.php?molid=81939	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	PUGGYRAEAMVNIT-RNDHPGFTSA-N	[]	N/A	560
8554	786.599909999999	PA(20:3(8Z,11Z,14Z)/21:0)	C44H81O8P	M+NH4	768.566909	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP10010612	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP10010612	81778.0	https://metlin.scripps.edu/metabo_info.php?molid=81778	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	SPMGTTAZBQWIGQ-NDLPAHADSA-N	[]	N/A	561
8636	786.599909999999	PA(21:0/20:3(8Z,11Z,14Z))	C44H81O8P	M+NH4	768.566909	1	-2.0	-2.0	N/A	N/A	N/A	N/A	LMGP10010694	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP10010694	81860.0	https://metlin.scripps.edu/metabo_info.php?molid=81860	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	LPWGLCRPDFMVOI-ZLPCTPNUSA-N	[]	N/A	562
1543	806.56868	PC(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	HMDB0008147	http://www.hmdb.ca/metabolites/HMDB0008147	LMGP01010943	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010943	59593.0	https://metlin.scripps.edu/metabo_info.php?molid=59593	24778979	https://pubchem.ncbi.nlm.nih.gov/compound/24778979	ZZSZQATYGVHNLZ-PUMLCSCDSA-N	[]	N/A	563
2572	806.56868	PC(20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z))	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	HMDB0008370	http://www.hmdb.ca/metabolites/HMDB0008370	LMGP01012200	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01012200	59816.0	https://metlin.scripps.edu/metabo_info.php?molid=59816	53478961	https://pubchem.ncbi.nlm.nih.gov/compound/53478961	JEFBNJKATIUJOC-JZSVRCITSA-N	[]	N/A	564
2573	806.56868	PC(20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z))	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	HMDB0008371	http://www.hmdb.ca/metabolites/HMDB0008371	LMGP01012201	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01012201	59817.0	https://metlin.scripps.edu/metabo_info.php?molid=59817	53478963	https://pubchem.ncbi.nlm.nih.gov/compound/53478963	SHGIXNQCFPEBAW-XVVPJXMMSA-N	[]	N/A	565
2066	806.56868	PC(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	HMDB0008212	http://www.hmdb.ca/metabolites/HMDB0008212	LMGP01011691	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011691	59658.0	https://metlin.scripps.edu/metabo_info.php?molid=59658	52922861	https://pubchem.ncbi.nlm.nih.gov/compound/52922861	WZLXKZRHVGVNTE-NYMMKBANSA-N	[]	N/A	566
163863	806.56868	PC(16:0/22:6(3Z,6Z,9Z,12Z,15Z,18))[U]	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	N/A	N/A	N/A	N/A	39390.0	https://metlin.scripps.edu/metabo_info.php?molid=39390	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	567
2584	806.56868	PC(20:4(8Z,11Z,14Z,17Z)/18:2(9Z,12Z))	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	HMDB0008467	http://www.hmdb.ca/metabolites/HMDB0008467	LMGP01012212	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01012212	59913.0	https://metlin.scripps.edu/metabo_info.php?molid=59913	53479073	https://pubchem.ncbi.nlm.nih.gov/compound/53479073	CEJUIQBITPKHHY-OWEZASBCSA-N	[]	N/A	568
163864	806.56868	PC(16:0/22:6(4E,7E,10E,13E,16E,19E))[U]	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	N/A	N/A	N/A	N/A	39392.0	https://metlin.scripps.edu/metabo_info.php?molid=39392	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	569
163865	806.56868	PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[S]	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	N/A	N/A	N/A	N/A	39394.0	https://metlin.scripps.edu/metabo_info.php?molid=39394	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	570
163866	806.56868	PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[U]	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	N/A	N/A	N/A	N/A	39395.0	https://metlin.scripps.edu/metabo_info.php?molid=39395	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	571
163867	806.56868	PC(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[U]	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	N/A	N/A	N/A	N/A	39649.0	https://metlin.scripps.edu/metabo_info.php?molid=39649	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	572
2588	806.56868	PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(11Z))	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	HMDB0008498	http://www.hmdb.ca/metabolites/HMDB0008498	LMGP01012216	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01012216	59944.0	https://metlin.scripps.edu/metabo_info.php?molid=59944	53479125	https://pubchem.ncbi.nlm.nih.gov/compound/53479125	KAAXHFGQTWYDKM-PDYZRCSUSA-N	[]	N/A	573
163868	806.56868	PC(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[U]	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	N/A	N/A	N/A	N/A	39685.0	https://metlin.scripps.edu/metabo_info.php?molid=39685	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	574
163869	806.56868	PC(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))[U]	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	N/A	N/A	N/A	N/A	39792.0	https://metlin.scripps.edu/metabo_info.php?molid=39792	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	575
163870	806.56868	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0)[U]	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	N/A	N/A	N/A	N/A	39858.0	https://metlin.scripps.edu/metabo_info.php?molid=39858	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	576
2096	806.56868	PC(18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	HMDB0008243	http://www.hmdb.ca/metabolites/HMDB0008243	LMGP01011721	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011721	59689.0	https://metlin.scripps.edu/metabo_info.php?molid=59689	52922921	https://pubchem.ncbi.nlm.nih.gov/compound/52922921	RJBUKRKXNJFIDS-MXQFTRAWSA-N	[]	N/A	577
1608	806.56868	PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z))	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	HMDB0008499	http://www.hmdb.ca/metabolites/HMDB0008499	LMGP01011057	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011057	59945.0	https://metlin.scripps.edu/metabo_info.php?molid=59945	24779080	https://pubchem.ncbi.nlm.nih.gov/compound/24779080	JZKMYCPNBSRARO-YMBRLFDISA-N	[]	N/A	578
1638	806.56868	PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0)	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	HMDB0008725	http://www.hmdb.ca/metabolites/HMDB0008725	LMGP01011116	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011116	60171.0	https://metlin.scripps.edu/metabo_info.php?molid=60171	24779131	https://pubchem.ncbi.nlm.nih.gov/compound/24779131	YALZVLCVXOASDL-FZGNBNATSA-N	[]	N/A	579
139902	806.56868	PC(22:5(7Z,10Z,13Z,16Z,19Z)/16:1(9Z))	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	HMDB0008693	http://www.hmdb.ca/metabolites/HMDB0008693	N/A	N/A	60139.0	https://metlin.scripps.edu/metabo_info.php?molid=60139	53479349	https://pubchem.ncbi.nlm.nih.gov/compound/53479349	XVZHRLZRCCOROP-CIWMBDKCSA-N	[]	N/A	580
2226	806.56868	PC(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z))	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	HMDB0008339	http://www.hmdb.ca/metabolites/HMDB0008339	LMGP01011851	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011851	59785.0	https://metlin.scripps.edu/metabo_info.php?molid=59785	52923181	https://pubchem.ncbi.nlm.nih.gov/compound/52923181	DMULDNPMYQMFAE-YCAHXJLUSA-N	[]	N/A	581
89531	806.56868	PC(22:5(4Z,7Z,10Z,13Z,16Z)/16:1(9Z))	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	HMDB0008660	http://www.hmdb.ca/metabolites/HMDB0008660	N/A	N/A	60106.0	https://metlin.scripps.edu/metabo_info.php?molid=60106	53479283	https://pubchem.ncbi.nlm.nih.gov/compound/53479283	ZQVQZWAPLCJLRX-SCEKUSSYSA-N	[]	N/A	582
2255	806.56868	PC(20:3(8Z,11Z,14Z)/18:3(6Z,9Z,12Z))	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	HMDB0008403	http://www.hmdb.ca/metabolites/HMDB0008403	LMGP01011880	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011880	59849.0	https://metlin.scripps.edu/metabo_info.php?molid=59849	52923237	https://pubchem.ncbi.nlm.nih.gov/compound/52923237	RIDIYDAFPMEWTP-AFNUAFPGSA-N	[]	N/A	583
2256	806.56868	PC(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z))	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	HMDB0008404	http://www.hmdb.ca/metabolites/HMDB0008404	LMGP01011881	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011881	59850.0	https://metlin.scripps.edu/metabo_info.php?molid=59850	52923239	https://pubchem.ncbi.nlm.nih.gov/compound/52923239	ONHNZXQSGXKTJD-FKOQMNRQSA-N	[]	N/A	584
2512	806.56868	PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	HMDB0007991	http://www.hmdb.ca/metabolites/HMDB0007991	LMGP01012137	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01012137	59439.0	https://metlin.scripps.edu/metabo_info.php?molid=59439	6441886	https://pubchem.ncbi.nlm.nih.gov/compound/6441886	IESVDEZGAHUQJU-ZLBXKVHBSA-N	[]	N/A	585
2515	806.56868	PC(16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))	C46H80NO8P	M+H	805.562155053	1	-2.0	-2.0	N/A	N/A	HMDB0008022	http://www.hmdb.ca/metabolites/HMDB0008022	LMGP01012140	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01012140	59470.0	https://metlin.scripps.edu/metabo_info.php?molid=59470	53478685	https://pubchem.ncbi.nlm.nih.gov/compound/53478685	WCODZEYPAWOVBI-UMQSOSPQSA-N	[]	N/A	586
