FeatureInfo_Name	Apex m/z	RT [min]	Identifier	Adduct	mz Error (ppm)	Molecular Weight	Name	Peptide	Halogenated	Plant	NaturalProduct	MDM	Drug	Food	Formula	TP_Class	TP_Class_argmax	TP_corr1_score	TP_corr2_score	TP_Adduct_Score	TP_max_corr2	TP_max_corr2_Apex	TPMetrics	TPMetrics_rank	C18_2000n	C18_2001n	C18_2002n	C18_2003n	C18_2004n	C18_2005n	C18_2006n	C18_2007n	C18_2008n	C18_2009n	C18_2010n	C18_2101n	C18_2201n	C18_2202n	C18_2203n	C18_2204n	C18_2205n	C18_2301n	C18_2401n	C18_2402n	C18_2403n	C18_2404n	C18_2405n	C18_2406n	C18_2407n	C18_2408n	C18_2409n	C18_2410n	C18_2501n	C18_2601n	C18_2602n	C18_2603n	C18_2604n	C18_2605n	C18_C1901n	C18_C2001n	C18_C2002n	C18_C2003n	C18_C2004n	C18_C2005n	C18_C2006_n	C18_C2007n	C18_C2008n	C18_C2009n	C18_C2010n	C18_C2101n	C18_C2201n	C18_C2202n	C18_C2203n	C18_C2204n	C18_C2205n	C18_C2206n	C18_C2301n	C18_C2401n	C18_C2402n	C18_C2403n	C18_C2404n	C18_C2405n	C18_C2406n	C18_C2407n	C18_C2408n	C18_C2409n	C18_C2410n	C18_C2501n	C18_C2601n	C18_C2602n	C18_C2603n	C18_C2604n	C18_C2605n	C18_C2606_n
A0074	500.27756	10.035	161410 // 187553	M-H	6.0	501.2879	Aflatrem				NP				C32H39NO4			[-0.0]	[13.386499221081557]	[0.0]	[0.7612107427171726]	[540.32995]	12.181714291184218	2	0.993783212	0.992324913	1.002085457	1.086861616	0.955522925	1.02660104	1.043135394	1.065764485	1.008333439	1.056754241	1.045665783	1.039794907	1.019895499	1.047845215	1.017878056	1.035836814	1.051587771	1.017304785	1.02825882	1.016635166	1.073778992	1.065510917	1.062117751	1.046922237	1.064787818	1.02910771	1.063169261	1.050869815	1.003678845	1.018830983	1.048864383	1.02739292	1.073648517	1.05952894	1.028982374	1.00844748	1.032634542	1.022648311	1.04104472	1.009368864	1.018155971	0.988951986	1.009729367	1.018593036	0.988321469	1.026239312	1.021631612	1.008477725	1.016944145	0.963659064	1.003923052	0.999757572	1.057782804	1.034756082	1.000401055	0.979447136	1.031629732	1.029856025	1.042791008	0.996253374	1.027080309	0.990613873	1.009607706	1.001402949	1.048189969	1.048438146	1.009545669	1.037114924	1.008436607	1.005402788
A0074	500.27756	10.035	41174 // 55938 // 41179 // 45124	M+Cl	2.0	465.309	GCA; LMSD{ ST 24:1;O5;G } // GCA								C26H43NO6	ST	ST	[-0.0]	[0.02869536696157432]	[0.0]	[0.06401889598460327]	[512.26821]	0.028408413291958576	3	0.993783212	0.992324913	1.002085457	1.086861616	0.955522925	1.02660104	1.043135394	1.065764485	1.008333439	1.056754241	1.045665783	1.039794907	1.019895499	1.047845215	1.017878056	1.035836814	1.051587771	1.017304785	1.02825882	1.016635166	1.073778992	1.065510917	1.062117751	1.046922237	1.064787818	1.02910771	1.063169261	1.050869815	1.003678845	1.018830983	1.048864383	1.02739292	1.073648517	1.05952894	1.028982374	1.00844748	1.032634542	1.022648311	1.04104472	1.009368864	1.018155971	0.988951986	1.009729367	1.018593036	0.988321469	1.026239312	1.021631612	1.008477725	1.016944145	0.963659064	1.003923052	0.999757572	1.057782804	1.034756082	1.000401055	0.979447136	1.031629732	1.029856025	1.042791008	0.996253374	1.027080309	0.990613873	1.009607706	1.001402949	1.048189969	1.048438146	1.009545669	1.037114924	1.008436607	1.005402788
A0069	504.30912	10.146	4283 // 4309 // 2987	M-H	1.0	505.3168	LPE 20:2; LMSD{ LPE 20:2 } // LysoPE(0:0/20:2) // LPC 17:2; LMSD{ LPC 17:2 }								C25H48NO7P	LPC // LPE	LPE	[-0.0]	[17.81584146993273, 16.725269598899885]	[0.0, 12.0]	[0.9979354387192721, 0.9979354387192721]	[564.32988, 564.32988]	28.653456424902636	1	1.008439015	0.993283902	1.009471012	1.02485567	0.983618979	1.047000989	1.017467699	1.037973985	1.02954384	1.004626636	1.046404558	1.036816883	1.018819534	0.99840341	1.010457067	0.998422789	1.018677383	1.036796171	1.01633611	1.022899576	1.044089302	1.020534444	1.056441952	1.017755865	1.04284014	1.046901722	1.009968513	1.031940128	1.021818256	1.018513759	0.987259931	1.008378888	1.011843352	1.02809404	1.019580748	0.996543766	1.015787674	1.026802201	1.055817869	1.028590211	1.000687576	1.02490688	1.014954282	0.982749996	0.987953973	1.004174389	0.998435297	0.984977718	0.991698792	0.962015928	1.006207646	0.952052986	1.033809271	1.026619659	0.980231945	0.97628526	1.033155646	1.025306885	1.040669493	1.01489386	1.021761947	0.990049067	0.987780167	0.994377019	0.991153423	1.040876707	0.983310429	0.992894625	0.983647206	0.977874992
A0069	504.30912	10.146	32761	M-H+HCOONa	1.0	437.3294	LMSD{ NA 29:8;O }								C29H43NO2	NA	NA	[-0.0]	[6.971459570932076]	[0.0]	[0.6392616568979091]	[512.29867]	6.954030922004747	2	1.008439015	0.993283902	1.009471012	1.02485567	0.983618979	1.047000989	1.017467699	1.037973985	1.02954384	1.004626636	1.046404558	1.036816883	1.018819534	0.99840341	1.010457067	0.998422789	1.018677383	1.036796171	1.01633611	1.022899576	1.044089302	1.020534444	1.056441952	1.017755865	1.04284014	1.046901722	1.009968513	1.031940128	1.021818256	1.018513759	0.987259931	1.008378888	1.011843352	1.02809404	1.019580748	0.996543766	1.015787674	1.026802201	1.055817869	1.028590211	1.000687576	1.02490688	1.014954282	0.982749996	0.987953973	1.004174389	0.998435297	0.984977718	0.991698792	0.962015928	1.006207646	0.952052986	1.033809271	1.026619659	0.980231945	0.97628526	1.033155646	1.025306885	1.040669493	1.01489386	1.021761947	0.990049067	0.987780167	0.994377019	0.991153423	1.040876707	0.983310429	0.992894625	0.983647206	0.977874992
A0086	506.32467	10.873	4282 // 4308 // 2931 // 2986	M-H	1.0	507.3325	LPE 20:1; LMSD{ LPE 20:1 } // LysoPE(0:0/20:1) // LPC 17:1; LMSD{ LPC 17:1 }								C25H50NO7P	LPC // LPE	LPE	[-0.0]	[20.443135529727392, 18.35592823998047]	[0.0, 12.0]	[0.9966407138483072, 0.9065348613419648]	[566.34528, 508.34022]	30.28003841938052	1	1.03188707	1.014598956	1.030062256	1.097518974	1.035060786	1.110216616	1.064291712	1.119335885	1.054486509	1.050867224	1.096892144	1.082309954	1.065873669	1.039412618	1.032912191	1.045846903	1.065447514	1.033302706	1.055608005	1.026557298	1.114294801	1.082721105	1.122626285	1.088723727	1.128161545	1.09544047	1.041740519	1.101780995	1.05695107	1.065835424	1.038010936	1.051776479	1.067459564	1.089661462	1.041473845	1.037015302	1.051875909	1.072784874	1.072881746	1.059885182	1.043713438	1.033859049	1.017811965	1.031634222	1.023311162	1.043865877	1.030630677	1.032830023	1.043454529	0.937801068	1.028114901	0.974000051	1.043621671	1.086947138	1.021370597	1.005402704	1.051110387	1.05337925	1.070091061	1.049445418	1.078296927	1.02991281	1.000115747	1.025111985	1.04250331	1.103570224	1.043760692	1.044380453	1.025815283	1.010237657
A0086	506.32467	10.873	83264 // 154511	M-H	6.0	507.3349	Gymnodimine								C32H45NO4			[-0.0]	[16.29656627893283]	[0.0]	[0.90261569416499]	[540.32995]	14.829875313828875	2	1.03188707	1.014598956	1.030062256	1.097518974	1.035060786	1.110216616	1.064291712	1.119335885	1.054486509	1.050867224	1.096892144	1.082309954	1.065873669	1.039412618	1.032912191	1.045846903	1.065447514	1.033302706	1.055608005	1.026557298	1.114294801	1.082721105	1.122626285	1.088723727	1.128161545	1.09544047	1.041740519	1.101780995	1.05695107	1.065835424	1.038010936	1.051776479	1.067459564	1.089661462	1.041473845	1.037015302	1.051875909	1.072784874	1.072881746	1.059885182	1.043713438	1.033859049	1.017811965	1.031634222	1.023311162	1.043865877	1.030630677	1.032830023	1.043454529	0.937801068	1.028114901	0.974000051	1.043621671	1.086947138	1.021370597	1.005402704	1.051110387	1.05337925	1.070091061	1.049445418	1.078296927	1.02991281	1.000115747	1.025111985	1.04250331	1.103570224	1.043760692	1.044380453	1.025815283	1.010237657
A0094	508.34022	11.729	165812 // 163415 // 163416 // 163418 // 163417 // 2943 // 4274 // 4307 // 2618 // 2631 // 2633 // 181989	M-H	1.0	509.3481	LMSD{ LPC 17:0 } // PC O-17:0 // LPC 17:0 // LPC 17:0; LMSD{ LPC 17:0 } // LPE 20:0; LMSD{ LPE 20:0 } // LysoPE(0:0/20:0) // PC O-17:0; LMSD{ PC O-17:0 } // LMSD{ LPC O-17:1;O }								C25H52NO7P	PC // LPE // LPC	LPE	[-0.0]	[14.337435180809631, 16.80823735300366, 18.443247586791077]	[0.0, 12.0, 0.0]	[0.9103490508266994, 0.9103490508266994, 0.9103490508266994]	[530.30239, 530.30239, 530.30239]	28.73621675962115	1	1.035310685	1.0258915	1.061524528	1.120176252	1.063845512	1.123763687	1.091673647	1.140073862	1.094362456	1.079703397	1.122430809	1.084061562	1.102656053	1.069938993	1.064057232	1.069819479	1.109157547	1.021937268	1.090321357	1.052502249	1.144553273	1.086474786	1.123821718	1.11775302	1.137567305	1.128537871	1.043959318	1.131154313	1.071339595	1.113954598	1.084610891	1.076309728	1.072436044	1.101916768	1.064791072	1.057145489	1.071468434	1.080089758	1.069737805	1.098504944	1.085420712	1.07795119	1.034679701	1.058974468	1.035058031	1.061872544	1.061669108	1.055397847	1.068103972	1.00054833	1.06807861	1.024432082	1.049503708	1.103215609	1.039388375	1.023058744	1.061222864	1.0734798	1.099552525	1.07102231	1.093780125	1.037470409	1.027251291	1.039979405	1.07415073	1.155056234	1.088267201	1.058622216	1.047700392	1.052818571
A0094	508.34022	11.729	36849	M-2H	3.0	1018.6916	LMSD{ NeuAcHexCer 36:1;O2 }								C53H98N2O16	NeuAcHexCer	NeuAcHexCer	[-0.0]	[-0.0]	[0.0]	[nan]	[nan]	0.0	2	1.035310685	1.0258915	1.061524528	1.120176252	1.063845512	1.123763687	1.091673647	1.140073862	1.094362456	1.079703397	1.122430809	1.084061562	1.102656053	1.069938993	1.064057232	1.069819479	1.109157547	1.021937268	1.090321357	1.052502249	1.144553273	1.086474786	1.123821718	1.11775302	1.137567305	1.128537871	1.043959318	1.131154313	1.071339595	1.113954598	1.084610891	1.076309728	1.072436044	1.101916768	1.064791072	1.057145489	1.071468434	1.080089758	1.069737805	1.098504944	1.085420712	1.07795119	1.034679701	1.058974468	1.035058031	1.061872544	1.061669108	1.055397847	1.068103972	1.00054833	1.06807861	1.024432082	1.049503708	1.103215609	1.039388375	1.023058744	1.061222864	1.0734798	1.099552525	1.07102231	1.093780125	1.037470409	1.027251291	1.039979405	1.07415073	1.155056234	1.088267201	1.058622216	1.047700392	1.052818571
A0124	512.26821	8.148	189037	M-H	1.0	513.2758	prenyl-dihydrovariecolorin		x						C29H40ClN3O3			[-0.0]	[0.05827003449048539]	[0.0]	[0.11577289825911993]	[378.24131]	0.058124359404259175	2	1.047264038	1.020537548	0.94495881	1.021394299	1.03643048	0.94654665	0.997482964	1.05314839	1.005230687	1.001385306	0.942308434	1.058796302	0.957843514	0.997452674	0.896441041	1.041427532	0.891498348	1.045750021	0.941288718	0.884390912	1.058426521	0.993684071	1.06599972	1.014301975	1.010721909	0.984574541	0.953991521	0.921583634	0.890025751	0.992135432	0.911474988	0.892616779	1.039681963	0.93007662	0.925087432	1.062176224	1.045200887	1.032407072	1.083594901	0.974765199	1.017159941	0.983167446	1.090388327	0.925267742	0.975331741	1.027318065	0.914802501	0.976126594	1.068236511	0.976867542	0.941639251	0.976738686	0.988385435	1.051585226	1.109424433	1.06461193	1.062037134	0.99358267	1.012438029	0.90650226	1.071549777	0.997251305	1.014552379	1.043996983	1.018713516	0.964997004	0.97640325	1.122174987	0.979726908	0.956563507
A0124	512.26821	8.148	164529 // 45370 // 41187	M-H	1.0	513.276	S-GLCA; LMSD{ ST }								C26H43NO7S	ST	ST	[-0.0]	[0.017683789877917317]	[12.0]	[0.06401889598460327]	[500.27756]	11.987639580403224	1	1.047264038	1.020537548	0.94495881	1.021394299	1.03643048	0.94654665	0.997482964	1.05314839	1.005230687	1.001385306	0.942308434	1.058796302	0.957843514	0.997452674	0.896441041	1.041427532	0.891498348	1.045750021	0.941288718	0.884390912	1.058426521	0.993684071	1.06599972	1.014301975	1.010721909	0.984574541	0.953991521	0.921583634	0.890025751	0.992135432	0.911474988	0.892616779	1.039681963	0.93007662	0.925087432	1.062176224	1.045200887	1.032407072	1.083594901	0.974765199	1.017159941	0.983167446	1.090388327	0.925267742	0.975331741	1.027318065	0.914802501	0.976126594	1.068236511	0.976867542	0.941639251	0.976738686	0.988385435	1.051585226	1.109424433	1.06461193	1.062037134	0.99358267	1.012438029	0.90650226	1.071549777	0.997251305	1.014552379	1.043996983	1.018713516	0.964997004	0.97640325	1.122174987	0.979726908	0.956563507
A0124	512.26821	8.148	180955	M+Cl	1.0	477.2991	Arestrictin								C29H39N3O3			[-0.0]	[0.05827003449048539]	[0.0]	[0.11577289825911993]	[378.24131]	0.058124359404259175	2	1.047264038	1.020537548	0.94495881	1.021394299	1.03643048	0.94654665	0.997482964	1.05314839	1.005230687	1.001385306	0.942308434	1.058796302	0.957843514	0.997452674	0.896441041	1.041427532	0.891498348	1.045750021	0.941288718	0.884390912	1.058426521	0.993684071	1.06599972	1.014301975	1.010721909	0.984574541	0.953991521	0.921583634	0.890025751	0.992135432	0.911474988	0.892616779	1.039681963	0.93007662	0.925087432	1.062176224	1.045200887	1.032407072	1.083594901	0.974765199	1.017159941	0.983167446	1.090388327	0.925267742	0.975331741	1.027318065	0.914802501	0.976126594	1.068236511	0.976867542	0.941639251	0.976738686	0.988385435	1.051585226	1.109424433	1.06461193	1.062037134	0.99358267	1.012438029	0.90650226	1.071549777	0.997251305	1.014552379	1.043996983	1.018713516	0.964997004	0.97640325	1.122174987	0.979726908	0.956563507
A0124	512.26821	8.148	179309 // 179310 // 179311	M+HCOOH-H	4.0	467.2717	Arg Arg His	Pep							C18H33N11O4			[-0.0]	[0.05827003449048539]	[0.0]	[0.11577289825911993]	[378.24131]	0.05593923311086597	3	1.047264038	1.020537548	0.94495881	1.021394299	1.03643048	0.94654665	0.997482964	1.05314839	1.005230687	1.001385306	0.942308434	1.058796302	0.957843514	0.997452674	0.896441041	1.041427532	0.891498348	1.045750021	0.941288718	0.884390912	1.058426521	0.993684071	1.06599972	1.014301975	1.010721909	0.984574541	0.953991521	0.921583634	0.890025751	0.992135432	0.911474988	0.892616779	1.039681963	0.93007662	0.925087432	1.062176224	1.045200887	1.032407072	1.083594901	0.974765199	1.017159941	0.983167446	1.090388327	0.925267742	0.975331741	1.027318065	0.914802501	0.976126594	1.068236511	0.976867542	0.941639251	0.976738686	0.988385435	1.051585226	1.109424433	1.06461193	1.062037134	0.99358267	1.012438029	0.90650226	1.071549777	0.997251305	1.014552379	1.043996983	1.018713516	0.964997004	0.97640325	1.122174987	0.979726908	0.956563507
A0124	512.26821	8.148	123517	M-H+HCOONa	5.0	445.29	Dynorphin-(13)								C20H39N5O6			[-0.0]	[0.05827003449048539]	[0.0]	[0.11577289825911993]	[378.24131]	0.05462815733483005	4	1.047264038	1.020537548	0.94495881	1.021394299	1.03643048	0.94654665	0.997482964	1.05314839	1.005230687	1.001385306	0.942308434	1.058796302	0.957843514	0.997452674	0.896441041	1.041427532	0.891498348	1.045750021	0.941288718	0.884390912	1.058426521	0.993684071	1.06599972	1.014301975	1.010721909	0.984574541	0.953991521	0.921583634	0.890025751	0.992135432	0.911474988	0.892616779	1.039681963	0.93007662	0.925087432	1.062176224	1.045200887	1.032407072	1.083594901	0.974765199	1.017159941	0.983167446	1.090388327	0.925267742	0.975331741	1.027318065	0.914802501	0.976126594	1.068236511	0.976867542	0.941639251	0.976738686	0.988385435	1.051585226	1.109424433	1.06461193	1.062037134	0.99358267	1.012438029	0.90650226	1.071549777	0.997251305	1.014552379	1.043996983	1.018713516	0.964997004	0.97640325	1.122174987	0.979726908	0.956563507
A0146	512.29867	9.243	182025 // 182026 // 182030	M-H	1.0	513.3067	LMSD{ LPS O-17:0;O }								C23H48NO9P	LPS	LPS	[-0.0]	[10.395549750184376]	[12.0]	[0.7679293150205582]	[538.31408]	22.339560875808917	2	0.970897656	0.952772474	1.026111928	1.027438005	0.955140867	1.071481872	1.030830268	1.0972812	1.029426365	1.059114828	1.05506108	1.091406153	1.017867657	1.029823657	0.939477706	1.025729494	1.058115174	1.039440385	1.035782688	1.042814345	1.051977543	1.017843404	1.071196632	1.065414223	1.11795687	1.111468409	1.022233588	1.091788571	1.020828936	1.051910485	1.058621186	1.014532112	1.077280316	1.032855492	1.064492719	0.969785402	0.972461005	1.075315211	1.102021058	1.004299842	1.012095242	1.041788314	1.015416678	0.97278935	1.006548851	1.007501533	1.015269034	1.036301562	0.975059332	1.019696274	1.026014344	0.965915223	1.059095791	1.027394437	0.969162248	1.00893555	1.061615829	1.029514335	0.978608712	1.039075958	1.024283413	0.964596756	0.998678358	1.063840898	0.997218845	1.031168525	1.036343686	1.001143074	1.012848812	0.950309986
A0146	512.29867	9.243	32794 // 131297	M+HCOOH-H	7.0	467.3036	LMSD{ NA 29:9;O3 }								C29H41NO4	NA	NA	[-0.0]	[6.828297424603314]	[0.0]	[0.6392616568979091]	[504.30912]	5.991830990089408	5	0.970897656	0.952772474	1.026111928	1.027438005	0.955140867	1.071481872	1.030830268	1.0972812	1.029426365	1.059114828	1.05506108	1.091406153	1.017867657	1.029823657	0.939477706	1.025729494	1.058115174	1.039440385	1.035782688	1.042814345	1.051977543	1.017843404	1.071196632	1.065414223	1.11795687	1.111468409	1.022233588	1.091788571	1.020828936	1.051910485	1.058621186	1.014532112	1.077280316	1.032855492	1.064492719	0.969785402	0.972461005	1.075315211	1.102021058	1.004299842	1.012095242	1.041788314	1.015416678	0.97278935	1.006548851	1.007501533	1.015269034	1.036301562	0.975059332	1.019696274	1.026014344	0.965915223	1.059095791	1.027394437	0.969162248	1.00893555	1.061615829	1.029514335	0.978608712	1.039075958	1.024283413	0.964596756	0.998678358	1.063840898	0.997218845	1.031168525	1.036343686	1.001143074	1.012848812	0.950309986
A0146	512.29867	9.243	79595	M+HCOOH-H	7.0	467.3036	Buprenorphine				NP		Drug		C29H41NO4			[-0.0]	[11.263597342793819]	[0.0]	[0.6561980579126936]	[540.32995]	9.883806668301576	3	0.970897656	0.952772474	1.026111928	1.027438005	0.955140867	1.071481872	1.030830268	1.0972812	1.029426365	1.059114828	1.05506108	1.091406153	1.017867657	1.029823657	0.939477706	1.025729494	1.058115174	1.039440385	1.035782688	1.042814345	1.051977543	1.017843404	1.071196632	1.065414223	1.11795687	1.111468409	1.022233588	1.091788571	1.020828936	1.051910485	1.058621186	1.014532112	1.077280316	1.032855492	1.064492719	0.969785402	0.972461005	1.075315211	1.102021058	1.004299842	1.012095242	1.041788314	1.015416678	0.97278935	1.006548851	1.007501533	1.015269034	1.036301562	0.975059332	1.019696274	1.026014344	0.965915223	1.059095791	1.027394437	0.969162248	1.00893555	1.061615829	1.029514335	0.978608712	1.039075958	1.024283413	0.964596756	0.998678358	1.063840898	0.997218845	1.031168525	1.036343686	1.001143074	1.012848812	0.950309986
A0146	512.29867	9.243	2620 // 2968 // 2937 // 182000 // 182001 // 163376 // 163377 // 4292	M+HCOOH-H	1.0	467.3012	PC O-14:0; LMSD{ PC O-14:0 } // LPC 14:0; LMSD{ LPC 14:0 } // LMSD{ LPE O-17:1;O } // PC O-14:0 // LPC 14:0 // LPE 17:0; LMSD{ LPE 17:0 }								C22H46NO7P	PC // LPE // LPC	LPC	[-0.0]	[9.892220297067905, 13.520407176569833, 14.151863438837548]	[12.0, 0.0, 12.0]	[0.6561980579126936, 0.7679293150205582, 0.7679293150205582]	[540.32995, 538.31408, 538.31408]	26.086483780240457	1	0.970897656	0.952772474	1.026111928	1.027438005	0.955140867	1.071481872	1.030830268	1.0972812	1.029426365	1.059114828	1.05506108	1.091406153	1.017867657	1.029823657	0.939477706	1.025729494	1.058115174	1.039440385	1.035782688	1.042814345	1.051977543	1.017843404	1.071196632	1.065414223	1.11795687	1.111468409	1.022233588	1.091788571	1.020828936	1.051910485	1.058621186	1.014532112	1.077280316	1.032855492	1.064492719	0.969785402	0.972461005	1.075315211	1.102021058	1.004299842	1.012095242	1.041788314	1.015416678	0.97278935	1.006548851	1.007501533	1.015269034	1.036301562	0.975059332	1.019696274	1.026014344	0.965915223	1.059095791	1.027394437	0.969162248	1.00893555	1.061615829	1.029514335	0.978608712	1.039075958	1.024283413	0.964596756	0.998678358	1.063840898	0.997218845	1.031168525	1.036343686	1.001143074	1.012848812	0.950309986
A0146	512.29867	9.243	181807	M-H+HCOONa	9.0	445.3226	LMSD{ NAT 22:1 }								C24H47NO4S	NAT	NAT	[-0.0]	[6.562948699322723]	[0.0]	[0.6561980579126936]	[540.32995]	5.233951587709871	6	0.970897656	0.952772474	1.026111928	1.027438005	0.955140867	1.071481872	1.030830268	1.0972812	1.029426365	1.059114828	1.05506108	1.091406153	1.017867657	1.029823657	0.939477706	1.025729494	1.058115174	1.039440385	1.035782688	1.042814345	1.051977543	1.017843404	1.071196632	1.065414223	1.11795687	1.111468409	1.022233588	1.091788571	1.020828936	1.051910485	1.058621186	1.014532112	1.077280316	1.032855492	1.064492719	0.969785402	0.972461005	1.075315211	1.102021058	1.004299842	1.012095242	1.041788314	1.015416678	0.97278935	1.006548851	1.007501533	1.015269034	1.036301562	0.975059332	1.019696274	1.026014344	0.965915223	1.059095791	1.027394437	0.969162248	1.00893555	1.061615829	1.029514335	0.978608712	1.039075958	1.024283413	0.964596756	0.998678358	1.063840898	0.997218845	1.031168525	1.036343686	1.001143074	1.012848812	0.950309986
A0146	512.29867	9.243	39623 // 32817	M-H+HCOONa	2.0	445.3192	dihydroxy-oxo-azavitamin D2 // LMSD{ NA 27:6;O3 }								C27H43NO4	NA	NA	[-0.0]	[6.828297424603314]	[0.0]	[0.6392616568979091]	[504.30912]	6.760014450357281	4	0.970897656	0.952772474	1.026111928	1.027438005	0.955140867	1.071481872	1.030830268	1.0972812	1.029426365	1.059114828	1.05506108	1.091406153	1.017867657	1.029823657	0.939477706	1.025729494	1.058115174	1.039440385	1.035782688	1.042814345	1.051977543	1.017843404	1.071196632	1.065414223	1.11795687	1.111468409	1.022233588	1.091788571	1.020828936	1.051910485	1.058621186	1.014532112	1.077280316	1.032855492	1.064492719	0.969785402	0.972461005	1.075315211	1.102021058	1.004299842	1.012095242	1.041788314	1.015416678	0.97278935	1.006548851	1.007501533	1.015269034	1.036301562	0.975059332	1.019696274	1.026014344	0.965915223	1.059095791	1.027394437	0.969162248	1.00893555	1.061615829	1.029514335	0.978608712	1.039075958	1.024283413	0.964596756	0.998678358	1.063840898	0.997218845	1.031168525	1.036343686	1.001143074	1.012848812	0.950309986
A0253	524.33512	10.924	3014 // 3015 // 3016 // 3023 // 163382 // 163383 // 163384 // 3024	M+HCOOH-H	1.0	479.3376	LPC O-16:1; LMSD{ LPC O-16:1 } // LPC O-16:1 // LPC P-16:0; LMSD{ LPC O-16:1 }								C24H50NO6P	LPC	LPC	[-0.0]	[17.912376764236306]	[12.0]	[0.8578602047064998]	[566.34528]	29.837595822325717	1	1.085520773	1.026599555	1.031120091	1.13905142	1.06285077	1.133077057	1.099639192	1.127560436	1.105380656	1.080117038	1.164170033	1.053926141	1.053619006	1.057035007	1.061501467	1.057843406	1.096423987	1.039394603	1.105188592	1.04974304	1.154151449	1.129085424	1.179336061	1.129039016	1.173284602	1.128178758	1.044213407	1.146610312	1.052953235	1.107538082	1.085758588	1.071821675	1.091410113	1.137599659	1.100813584	1.045117154	1.092923297	1.051786676	1.099187701	1.11200337	1.029446632	1.042685572	1.00921899	1.091704574	1.034305899	1.082368428	1.037710124	1.043633814	1.064919505	0.973980041	1.037717136	1.012780285	1.054367608	1.12294132	1.055514647	0.988309439	1.083600408	1.086893531	1.090619696	1.052870757	1.085851158	1.048615355	1.010829255	1.039770057	1.076900951	1.131779327	1.095285769	1.100125175	1.027475878	1.017124031
A0119	530.30239	10.517	2628 // 2981 // 2969 // 2940 // 4290 // 182003 // 163400 // 163401 // 163402 // 163403	M+Cl	1.0	495.3325	PC O-16:0; LMSD{ PC O-16:0 } // LPC 16:0; LMSD{ LPC 16:0 } // LPE 19:0; LMSD{ LPE 19:0 } // LMSD{ LPE O-19:1;O } // PC O-16:0 // LPC 16:0								C24H50NO7P	PC // LPE // LPC	LPC	[9.477909356123627]	[14.960841424735841, 17.656072669935668, 19.041188774070665]	[6.0, 0.0, 6.0]	[0.9508354474674132, 0.9508354474674132, 0.9508354474674132]	[480.30911, 480.30911, 480.30911]	34.43280038486881	1	1.01970819	1.016623296	1.018351408	1.050009117	1.019534151	1.041361902	1.036165927	1.050799233	1.039825075	1.039368423	1.040141746	1.031894954	1.035331008	1.028046342	1.024937503	1.033915918	1.032112165	1.018898857	1.033388035	1.025938109	1.03739983	1.033229011	1.049679121	1.046414713	1.042699992	1.047506547	1.02532634	1.048628051	1.031089528	1.03940912	1.034037602	1.040273823	1.036800667	1.036744611	1.028659125	1.020510183	1.025237074	1.032923745	1.029897899	1.040950193	1.029382945	1.032823802	1.00831877	1.018809411	1.015686675	1.023051002	1.02687189	1.026054704	1.025420416	0.99723005	1.023063451	1.015573958	1.023313101	1.041635974	1.013914406	1.012869625	1.024495813	1.032888215	1.036004094	1.02986182	1.024380841	1.018350595	1.013255106	1.017089971	1.032745421	1.046193423	1.036043249	1.026246132	1.027694881	1.028654548
A0333	535.399209999999	12.603	39302	M+HCOOH-H	2.0	490.4022	LMSD{ ST 31:1;O4 }								C31H54O4	ST	ST	[-0.0]	[0.09199568094610688]	[6.0]	[0.10782958621292975]	[399.32637]	6.031075724136646	1	0.942292102	1.087961226	0.945257915	0.948148806	0.940351716	0.999120614	1.128104307	0.931771872	1.018625024	0.944614848	0.949692126	0.947149714	0.99830455	0.94420519	0.953433876	0.946017314	1.089233653	1.058838477	0.998405197	1.004785475	1.035696273	1.002394649	0.96299237	1.085425028	1.067948071	1.10638304	1.077552891	1.026840615	1.021721361	1.060230982	1.008935342	1.020942261	1.027704835	1.033645394	1.110391616	1.085669221	1.037893419	1.278698037	1.269248105	1.257317625	1.265213701	1.250881443	1.047144157	1.00006327	1.244329377	1.168280845	1.255016767	1.252299379	1.266516641	1.04445609	1.248560848	1.081759097	1.141567347	1.128633685	1.075936616	1.008859426	1.028313247	1.085694337	0.995034003	1.003603922	1.035540986	1.003059582	1.105330903	1.076916571	1.102580505	1.072897336	1.066585854	1.03573741	1.059585997	1.063895525
