1-Methylestra-1,3,5(10)-triene-3,17beta-diol
6-dehydrotestosterone
8,11,14-nonadecatriynoic acid
Estradiol Methyl Ether
O-1918
Aspewentin C
17alpha-Methylestradiol
N-Acetyl-leucyl-leucine
3,7,11-Trimethyl-2,6,10-dodecatrienyl acetate
Nerolidyl acetate
Guaiol acetate
Cedryl acetate
Shyobunyl acetate
beta-Caryophyllene alcohol acetate
alpha-Caryophyllene alcohol acetate
C17:3
5Z,9Z,12Z-heptadecatrienoic acid
Pyrulic acid
(Z)-heptadec-14-en-11-ynoic acid
3,7,11-Trimethyl-2,6,10-dodecatrienyl acetate
10E-heptadecen-8-ynoic acid
Bisabolol Acetate
Norlinolenic acid
5-undecylresorcinol
9,10-epoxy-13-oxo-11-octadecenoic acid
9S-HpOTrE
9S-hydroxy-10S,11S-epoxy-12Z,15Z-octadecadienoic acid
9H-12(13)-EpODE
15,16-EpODE
13S-HpOTrE
9-HpOTrE
12-HpOTrE
13-HpOTrE
16-HpOTrE
13S-HpOTrE(gamma)
13S-HpOTrE
7S,8S-DiHOTrE
16-L1-PhytoP
ent-16-L1-PhytoP
9-hydroperoxy-10E,12,15Z-octadecatrienoic acid
12-hydroperoxy-9Z,13E,15-octadecatrienoic acid
13-hydroperoxy-9,11E,15Z-octadecatrienoic acid
16-hydroperoxy-9Z,12,14E-octadecatrienoic acid
trans-EKODE-(E)-Ib
9S-hydroxy-12R,13S-epoxy-10E,15Z-octadecadienoic acid
2(R)-HPOT
7S,8S-DiHOTrE
Dihydroalbocycline
Auxin b
(9Z,11R,12S,13S,15Z)-12,13-Epoxy-11-hydroxy-9,15-octadecadienoic acid
Sterebin A
9-oxo-12,13-epoxy-10-octadecenoic acid
(9R,10E,12Z,15Z)-9-Hydroperoxyoctadeca-10,12,15-trienoate
(9Z,12Z,15Z)-(7S,8S)-Dihydroxyoctadeca-9,12,15-trienoic acid
9-Hydroxy-12-oxo-10(E),15(Z)-octadecadienoic acid
(8E,10S,12Z,15Z)-10-Hydroperoxyoctadeca-8,12,15-trienoate
DG(19:1(9Z)/20:4(5Z,8Z,11Z,14Z)/0:0)[iso2]
DG(17:2(9Z,12Z)/22:3(10Z,13Z,16Z)/0:0)[iso2]
DG(19:0/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)[iso2]
DG(17:1(9Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2]
DG(17:0/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]
DG(20:3n9/0:0/18:2n6)
DG(18:2n6/0:0/20:3n6)
Rhizochalinin D
Faradiol laurate
TG(i-14:0/a-13:0/8:0)[rac]
TG(13:0/14:0/8:0)
TG(8:0/i-15:0/12:0)
TG(15:0/12:0/8:0)
TG(i-19:0/8:0/8:0)
TG(13:0/8:0/14:0)
TG(8:0/14:0/i-13:0)
TG(14:0/13:0/8:0)
TG(i-13:0/8:0/14:0)
TG(i-13:0/i-14:0/8:0)
TG(8:0/i-12:0/15:0)
TG(8:0/i-17:0/10:0)
TG(i-15:0/10:0/10:0)
TG(10:0/i-12:0/13:0)
TG(12:0/8:0/i-15:0)
TG(10:0/8:0/17:0)
TG(12:0/i-15:0/8:0)
TG(10:0/12:0/a-13:0)[rac]
TG(8:0/a-15:0/12:0)[rac]
TG(12:0/i-13:0/10:0)
TG(a-13:0/i-14:0/8:0)[rac]
TG(i-12:0/i-15:0/8:0)
TG(12:0/a-15:0/8:0)[rac]
TG(8:0/i-14:0/a-13:0)[rac]
TG(13:0/12:0/10:0)
TG(i-12:0/8:0/i-15:0)
TG(i-13:0/8:0/i-14:0)
TG(i-12:0/10:0/i-13:0)
TG(i-12:0/a-15:0/8:0)[rac]
TG(15:0/i-12:0/8:0)
TG(12:0/10:0/13:0)
TG(12:0/a-13:0/10:0)[rac]
TG(8:0/15:0/i-12:0)
TG(8:0/i-12:0/i-15:0)
TG(8:0/10:0/17:0)
TG(10:0/i-12:0/a-13:0)[rac]
TG(8:0/17:0/10:0)
TG(10:0/i-12:0/i-13:0)
TG(14:0/8:0/13:0)
TG(i-17:0/10:0/8:0)
TG(8:0/12:0/i-15:0)
TG(15:0/8:0/12:0)
TG(i-12:0/a-13:0/10:0)[rac]
TG(14:0/i-13:0/8:0)
TG(8:0/a-15:0/i-12:0)[rac]
TG(8:0/8:0/19:0)
TG(i-12:0/i-13:0/10:0)
TG(15:0/10:0/10:0)
TG(10:0/8:0/a-17:0)[rac]
TG(8:0/a-17:0/10:0)[rac]
TG(10:0/10:0/a-15:0)[rac]
TG(13:0/8:0/i-14:0)
TG(10:0/10:0/15:0)
TG(14:0/8:0/i-13:0)
TG(i-12:0/13:0/10:0)
TG(i-13:0/14:0/8:0)
TG(12:0/10:0/a-13:0)[rac]
TG(10:0/12:0/13:0)
TG(i-15:0/8:0/12:0)
TG(8:0/10:0/a-17:0)[rac]
TG(8:0/12:0/a-15:0)[rac]
TG(14:0/8:0/a-13:0)[rac]
TG(10:0/i-13:0/12:0)
TG(13:0/10:0/i-12:0)
TG(i-14:0/8:0/i-13:0)
TG(8:0/i-13:0/14:0)
TG(10:0/13:0/12:0)
TG(a-13:0/10:0/i-12:0)[rac]
TG(a-15:0/8:0/12:0)[rac]
TG(13:0/10:0/12:0)
TG(i-13:0/10:0/12:0)
TG(i-14:0/8:0/13:0)
TG(8:0/13:0/14:0)
TG(19:0/8:0/8:0)
TG(10:0/8:0/i-17:0)
TG(14:0/a-13:0/8:0)[rac]
TG(8:0/i-13:0/i-14:0)
TG(i-14:0/13:0/8:0)
TG(10:0/10:0/i-15:0)
TG(a-17:0/10:0/8:0)[rac]
TG(i-15:0/i-12:0/8:0)
TG(a-15:0/10:0/10:0)[rac]
TG(17:0/10:0/8:0)
TG(i-14:0/i-13:0/8:0)
TG(i-15:0/12:0/8:0)
TG(a-13:0/8:0/14:0)[rac]
TG(a-13:0/12:0/10:0)[rac]
TG(a-15:0/12:0/8:0)[rac]
TG(8:0/i-15:0/i-12:0)
TG(10:0/i-13:0/i-12:0)
TG(i-12:0/8:0/a-15:0)[rac]
TG(8:0/12:0/15:0)
TG(13:0/i-14:0/8:0)
TG(10:0/a-17:0/8:0)[rac]
TG(a-15:0/8:0/i-12:0)[rac]
TG(i-13:0/i-12:0/10:0)
TG(8:0/13:0/i-14:0)
TG(8:0/8:0/i-19:0)
TG(i-15:0/8:0/i-12:0)
TG(8:0/i-14:0/i-13:0)
TG(i-14:0/8:0/a-13:0)[rac]
TG(a-13:0/8:0/i-14:0)[rac]
TG(8:0/14:0/13:0)
TG(12:0/10:0/i-13:0)
TG(10:0/i-17:0/8:0)
TG(a-13:0/14:0/8:0)[rac]
TG(15:0/8:0/i-12:0)
TG(i-12:0/10:0/13:0)
TG(i-12:0/15:0/8:0)
TG(8:0/i-14:0/13:0)
TG(12:0/13:0/10:0)
TG(13:0/i-12:0/10:0)
TG(12:0/8:0/a-15:0)[rac]
TG(8:0/a-13:0/14:0)[rac]
TG(i-17:0/8:0/10:0)
TG(8:0/a-13:0/i-14:0)[rac]
TG(10:0/a-13:0/12:0)[rac]
TG(i-13:0/12:0/10:0)
TG(10:0/13:0/i-12:0)
TG(12:0/8:0/15:0)
TG(i-12:0/8:0/15:0)
TG(a-13:0/10:0/12:0)[rac]
TG(i-12:0/10:0/a-13:0)[rac]
TG(8:0/15:0/12:0)
TG(8:0/10:0/i-17:0)
TG(i-13:0/10:0/i-12:0)
TG(12:0/15:0/8:0)
TG(a-15:0/i-12:0/8:0)[rac]
TG(10:0/a-13:0/i-12:0)[rac]
TG(8:0/14:0/a-13:0)[rac]
TG(10:0/17:0/8:0)
TG(a-17:0/8:0/10:0)[rac]
TG(17:0/8:0/10:0)
TG(10:0/12:0/i-13:0)
TG(8:0/i-12:0/a-15:0)[rac]
TG(a-13:0/i-12:0/10:0)[rac]
DG(18:4(6Z,9Z,12Z,15Z)/22:1(11Z)/0:0)[iso2]
DG(18:2(9Z,12Z)/22:3(10Z,13Z,16Z)/0:0)[iso2]
DG(18:1(9Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2]
DG(18:0/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]
DG(18:0/22:5(4Z,7Z,10Z,13Z,16Z)/0:0)
DG(20:1(11Z)/20:4(8Z,11Z,14Z,17Z)/0:0)
DG(18:3(9Z,12Z,15Z)/22:2(13Z,16Z)/0:0)[iso2]
DG(18:3(6Z,9Z,12Z)/22:2(13Z,16Z)/0:0)[iso2]
DG(22:1(13Z)/18:4(6Z,9Z,12Z,15Z)/0:0)
DG(22:5(7Z,10Z,13Z,16Z,19Z)/18:0/0:0)
DG(22:2(13Z,16Z)/18:3(6Z,9Z,12Z)/0:0)
DG(20:3(5Z,8Z,11Z)/20:2(11Z,14Z)/0:0)
DG(20:2(11Z,14Z)/20:3(5Z,8Z,11Z)/0:0)
DG(20:4(8Z,11Z,14Z,17Z)/20:1(11Z)/0:0)
DG(18:1(11Z)/22:4(7Z,10Z,13Z,16Z)/0:0)
DG(20:3(8Z,11Z,14Z)/20:2(11Z,14Z)/0:0)
DG(22:4(7Z,10Z,13Z,16Z)/18:1(11Z)/0:0)
DG(22:2(13Z,16Z)/18:3(9Z,12Z,15Z)/0:0)
DG(22:5(4Z,7Z,10Z,13Z,16Z)/18:0/0:0)
DG(20:2(11Z,14Z)/20:3(8Z,11Z,14Z)/0:0)[iso2]
DG(20:1(11Z)/20:4(5Z,8Z,11Z,14Z)/0:0)[iso2]
DG(20:0/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)[iso2]
DG(18:4(6Z,9Z,12Z,15Z)/22:1(13Z)/0:0)
DG(20:5(5Z,8Z,11Z,14Z,17Z)/20:0/0:0)
DG(22:4(7Z,10Z,13Z,16Z)/18:1(9Z)/0:0)
DG(20:4(5Z,8Z,11Z,14Z)/20:1(11Z)/0:0)
DG(18:3n6/0:0/22:2n6)
DG(20:3n9/0:0/20:2n6)
DG(18:1n9/0:0/22:4n6)
DG(18:0/0:0/22:5n3)
DG(20:1n9/0:0/20:4n6)
DG(20:2n6/0:0/20:3n6)
DG(22:1n9/0:0/18:4n3)
DG(18:0/0:0/22:5n6)
DG(18:1n7/0:0/22:4n6)
DG(22:2n6/0:0/18:3n3)
DG(20:1n9/0:0/20:4n3)
DG(20:0/0:0/20:5n3)
PS(16:1(9Z)/0:0)
Leu Trp Arg
Trp Arg Leu
Trp Ile Arg
Ile Trp Arg
Trp Leu Arg
Leu Arg Trp
Arg Trp Leu
Arg Leu Trp
Trp Arg Ile
Arg Trp Ile
Arg Ile Trp
Ile Arg Trp
Terpendole C
Vignatic acid B
PE-GlcGlcDG(P-14:0/16:1(9Z))
PG(P-20:0/17:1(9Z))
PG(O-20:0/17:2(9Z,12Z))
PG(P-18:0/19:1(9Z))
TG(12:0/13:0/18:4(6Z,9Z,12Z,15Z))[iso6]
SM(d16:1/20:1)
SM(d18:0/18:2)
SM(d18:2/18:0)
SM(d19:1/17:1)
PE-Cer(d14:2(4E,6E)/25:0)
PE-Cer(d15:2(4E,6E)/24:0)
PE-Cer(d16:2(4E,6E)/23:0)
N-Oleoyl-D-sphingomyelin
SM(d18:1/18:1(9Z))
SM(d18:1/18:1(11Z))
Ubiquinol 8
PA(P-20:0/19:1(9Z))
TG(12:0/14:1(9Z)/15:0)[iso6]
TG(12:0/12:0/17:1(9Z))[iso3]
TG(13:0/14:0/14:1(9Z))[iso6]
TG(12:0/13:0/16:1(9Z))[iso6]
TG(13:0/13:0/15:1(9Z))[iso3]
TG(12:0/14:0/15:1(9Z))[iso6]
Mequitazine
Isoderricin A
Asnipyrone A
Derricin
Aspopyrone A
Thonzylamine
2-({2-[Dimethyl(2-phosphanylethyl)ammonio]ethyl}dimethylammonio)ethyl phosphinite
3-Deoxyestrone
4-(1-Ethyl-2-phenylbutyl)phenol
Methyl Benzylidene
Enzacamene
Pro Lys Gly
Lys Gly Pro
Gly Pro Lys
Lys Pro Gly
Gly Lys Pro
Pro Gly Lys
3-Hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione
9beta,11beta-Epoxyandrost-4-ene-3,17-dione
D-Homo-17a-oxaandrosta-4,6-diene-3,17-dione
16-Hydroxy-4-carboxyretinoic acid derivative
17beta-Hydroxy-3-methoxyestra-1,3,5(10)-trien-16-one
14-Hydroxyandrosta-1,4-diene-3,17-dione
9alpha-Hydroxyandrosta-1,4-diene-3,17-dione
4-Androsten-3,17-dione 19-aldehyde
5alpha-Androst-1-ene-3,11,17-trione
Prallethrin
11alpha-Hydroxyandrosta-1,4-diene-3,17-dione
Isodihydroauroglaucin 2
Dihydroauroglaucin
3,17-dioxoandrost-4-en-19-al
methyl 8R,9R-epoxy-13Z,15Z-eicosadien-4,6-diynoate
1,3,5(10)-estratrien-17-one-3,7,8-triol
Adrenosterone
Sageone
testolactone
4-Methoxyestrone
19-Oxoandrost-4-ene-3,17-dione
Ginsenoyne F
2-Hydroxy-3-methoxyestrone
2-Methoxyestrone
Biondinin D
Biondinin C
CAY10492
PC(O-16:0/3:0)[U]
PC(O-17:0/2:0)[U]
PC(O-18:0/1:0)[U]
PC(3:0/O-16:0)[U]
PC(19:0/0:0)[U]
PE(22:0/0:0)
LysoPE(0:0/22:0)
PC(O-16:0/3:0)
PC(O-17:0/2:0)
PC(O-18:0/1:0)
PC(19:0/0:0)
5-prenyl-dihydrovariecolorin F
Sulfoglycolithocholate
Sulfolithocholylglycine
Sulfoglycolithocholic acid
Arestrictin A
Malyngamide L
Arg Arg His
Arg His Arg
His Arg Arg
PE(8:0/8:0)
PC(6:0/7:0)[U]
PC(8:0/5:0)[U]
PE(8:0/8:0)[U]
17-trifluoromethylphenyl trinor PGF2a ethyl amide
Dynorphin B (10-13)
N2'-Acetylgentamicin C1a
Glutathionylspermine
13S-HpODE
alpha-9,10-DiHODE
alpha-12,13-DiHODE
alpha-15,16-DiHODE
9(S)-HPODE
8R-HpODE
10-oxo-13-hydroxy-11-octadecenoic acid
9S-HpODE
11S-HpODE
Dihydroxychaulmoogric acid
13R-HPODE
10,13-dihydroxy-9Z,12Z-octadecadienoic acid
9,10-12,13-Diepoxyoctadecanoate
9-hydroperoxy-10E,12-octadecadienoic acid
12-hydroperoxy-9Z,13E-octadecadienoic acid
8-hydroperoxy-9,12-octadecadienoic acid
14-hydroperoxy-9,12-octadecadienoic acid
8,13-dihydroxy-9,11-octadecadienoic acid
9,14-dihydroxy-10,12-octadecadienoic acid
9E-Octadecenedioic acid
9-hydroxy-10-oxo-12(Z)-octadecenoic acid
(+/-)13-HpODE
(+/-)9-HpODE
9,10-dioxo-octadecanoic acid
9-hydroxy-10-oxo-12Z-octadecenoic acid
10S,11S-epoxy-9S-hydroxy-12Z-octadecenoic acid
12R,13S-epoxy-9S-hydroxy-10E-octadecenoic acid
9,10-epoxy-11-hydroxy-12-octadecenoic acid
9,10-epoxy-13-hydroxy-11-octadecenoic acid
12-oxo,13-hydroxy-9Z-octadecenoic acid
5S,8R-DiHODE
10R-HpODE
10S-HpODE
gamma- 6,7-DiHODE
gamma- 9,10-DiHODE
gamma- 12,13-DiHODE
8R,11S-DiHODE
E,E-13-HpODE
E,E-9-HpODE
10-HpODE
12-HpODE
8-HpODE
14-HpODE
9-hydroxy-12,13-epoxy-10-octadecenoic acid
12,13-epoxy-11-hydroxy-9-octadecenoic acid
8,13-DiHODE
9,14-DiHODE
9-hydroxy-10-oxo-12-octadecenoic acid
9-hydroxy-12-oxo-10-octadecenoic acid
9-hydroxy-13-oxo-10-octadecenoic acid
9Z-Octadecenedioic acid
7S,8S-DiHODE
9-oxo-13-hydroxy-11-octadecenoic acid
12-oxo-13-hydroxy-9-octadecenoic acid
9-Hydroxy-12-oxo-15(Z)-octadecenoic acid
(8E,12Z)‐10,11‐dihydroxyoctadeca‐8,12‐dienoic acid
8Z,10E-Pentadecadienyl acetate
8Z,10Z-Pentadecadienyl acetate
(E)-3,7-Dimethyl-2,6-octadienyl heptanoate
7-heptadecynoic acid
8-heptadecynoic acid
9-heptadecynoic acid
12-heptadecynoic acid
16-heptadecynoic acid
(Z,E)-9,12-Tetradecadienyl propionate
8E,10E-Pentadecadienyl acetate
8E,10Z-Pentadecadienyl acetate
Methyl 2E,4Z-hexadecadienoate
C17:2
Hydroprene
Norlinoleic acid
Methyl 7Z,11Z-Hexadecadienoate
9,12-Heptadecadienoic acid
Ala His Lys
Lys Ala His
Lys His Ala
His Lys Ala
His Ala Lys
Ala Lys His
Idebenone Metabolite (Benzenedecanoic acid, 2,5-dihydroxy-3,4-dimethoxy-6-methyl-)
5-hydroperoxy-7-[3,5-epidioxy-2-(2-octenyl)-cyclopentyl]-6-heptenoic acid
Istamycin Y0
Istamycin X0
ent-9-L1-PhytoP
16-B1-PhytoP
9-L1-PhytoP
ent-16-B1-PhytoP
9-B1-PhytoP
ent-9-B1-PhytoP
16-A1-PhytoP
16-epi-16-A1-PhytoP
9-A1-PhytoP
9-epi-9-A1-PhytoP
ent-16-A1-PhytoP
ent-16-epi-16-A1-PhytoP
ent-9-A1-PhytoP
ent-9-epi-9-A1-PhytoP
16-J1-PhytoP
Soraphen O
16-epi-16-J1-PhytoP
9-J1-PhytoP
9-epi-9-J1-PhytoP
ent-16-J1-PhytoP
ent-16-epi-16-J1-PhytoP
ent-9-J1-PhytoP
ent-9-epi-9-J1-PhytoP
Methylgingerol
Diplodiatoxin
Corchorifatty acid A
Corchorifatty acid D
5-O-Methylembelin
Dihydrocapsiate
14,14,14-Trifluoro-11E-tetradecenyl acetate
14,14,14-Trifluoro-11Z-tetradecenyl acetate
9-hydroxy-16-oxo-hexadecanoic acid
10-hydroxy-16-oxo-hexadecanoic acid
2,3-Dihydroxycyclopentaneundecanoic acid
16-Hydroxy-10-oxohexadecanoic acid
2,2,4-Trimethyl-1,3-pentadienol diisobutyrate
Thapsic acid
Decanoic acid (2,2-dimethyl-1,3-dioxolan-4-yl)methyl ester
Ipratropium
6alpha-Fluoropregn-4-ene-3,20-dione
21-Fluoroprogesterone
Octadecyl fumarate
21:2(5Z,14Z)
6-Hydroxy-(E,E)-7,9-heneicosadien-11-one
21:2(5Z,16Z)
19-methyl-5E,9E-eicosadienoic acid
18-methyl-5Z,9Z-eicosadienoic acid
cis-6R,7S-cis-9R,10S-Diepoxy-3Z-heneicosene
19-methyl-5Z,9Z-eicosadienoic acid
(3R,4S)-(6S,7R)-Diepoxy-9Z-heneicosene
(3S,4R)-(6R,7S)-Diepoxy-9Z-heneicosene
(3S,4R)-(6S,7R)-Diepoxy-9Z-heneicosene
12Z,15Z-heneicosadienoic acid
C21:2
12Z,15Z-heneicosadienoic acid
iso-1,2-nonadecanediol
1,2-nonadecanediol
1-O-(2-methoxy-hexadecyl)-sn-glycerol
1-O-(2R-methoxy-hexadecyl)-sn-glycerol
Oleandomycin 2'-O-phosphate
OKODA-PS
Fumonisin B6
Fumonisin B1
Isofumonisin B1
PKDdiA-PS
PS(12:0/18:4(6Z,9Z,12Z,15Z))
PS(18:4(6Z,9Z,12Z,15Z)/12:0)
1,2-Distearoyl phosphatidyl serine
PS(16:0/20:0)
PS(18:0/18:0)
PS(22:0/14:0)
PS(20:0/16:0)
PS(14:0/22:0)
PS(15:0/21:0)
PS(21:0/15:0)
PS(19:0/17:0)
PS(17:0/19:0)
PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(9Z))
PC(P-18:1(9Z)/20:4(5Z,8Z,11Z,14Z))
PC(P-18:1(9Z)/20:4(8Z,11Z,14Z,17Z))
PC(P-18:0/20:5(5Z,8Z,11Z,14Z,17Z))
PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(11Z))
PC(O-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))
PC(P-16:0/22:5(7Z,10Z,13Z,16Z,19Z))
PC(22:5(7Z,10Z,13Z,16Z,19Z)/P-16:0)
PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:0)
PC(P-18:1(11Z)/20:4(8Z,11Z,14Z,17Z))
2-O-(4,7,10,13,16,19-Docosahexaenoyl)-1-O-hexadecylglycero-3-phosphocholine
PC(P-16:0/22:5(4Z,7Z,10Z,13Z,16Z))
PC(P-18:1(11Z)/20:4(5Z,8Z,11Z,14Z))
PC(20:4(8Z,11Z,14Z,17Z)/P-18:1(11Z))
Docosahexaenoyl PAF C-16
PC(22:5(4Z,7Z,10Z,13Z,16Z)/P-16:0)
PC(20:4(8Z,11Z,14Z,17Z)/P-18:1(9Z))
PC(O-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[U]
GlcCer(d15:2(4E,6E)/22:0(2OH))
GlcCer(d18:2(4E,8Z)/19:0(2OH[R]))
GlcCer(d18:2(4E,8E)(9Me)/18:0(2OH[S]))
Cerebroside D
Flavuside A
Flavicerebroside A
PE(O-18:0/20:3(8Z,11Z,14Z))
PC(P-18:0/17:2(9Z,12Z))
PE(O-20:0/18:3(6Z,9Z,12Z))
PE(O-20:0/18:3(9Z,12Z,15Z))
PE(P-20:0/18:2(9Z,12Z))
PE(20:1(11Z)/P-18:1(11Z))
PE(P-18:1(9Z)/20:1(11Z))
PE(P-18:1(11Z)/20:1(11Z))
PE(P-16:0/22:2(13Z,16Z))
PE(P-18:0/20:2(11Z,14Z))
PE(20:1(11Z)/P-18:1(9Z))
PE(20:2(11Z,14Z)/P-18:0)
PE(22:2(13Z,16Z)/P-16:0)
PE(18:0/18:1(9Z))[U]
PE(18:0/18:1(9E))[U]
PE(18:1(9Z)/18:0)[U]
PE(18:1(9E)/18:0)[U]
PE(18:0/18:1(13Z))[U]
PE(19:1(9Z)/17:0)
PE(17:0/19:1(9Z))
PC(15:1(9Z)/18:0)
PE(17:1(9Z)/19:0)
PE(18:0/18:1(7Z))
PC(19:0/14:1(9Z))
PC(16:1(9Z)/17:0)
PE-NMe2(18:1(9Z)/16:0)
PC(16:0/17:1(9Z))
PC(17:0/16:1(9Z))
PC(19:1(9Z)/14:0)
PC(17:1(9Z)/16:0)
PC(20:1(11Z)/13:0)
PE(14:0/22:1(11Z))
PC(18:0/15:1(9Z))
PC(13:0/20:1(11Z))
PE(21:0/15:1(9Z))
PC(14:0/19:1(9Z))
PE(15:1(9Z)/21:0)
PC(14:1(9Z)/19:0)
PE(19:0/17:1(9Z))
PE(22:1(11Z)/14:0)
PE-NMe2(18:0/16:1(9Z))
PE-NMe2(14:0/20:1(11Z))
PE-NMe2(20:0/14:1(9Z))
PE-NMe(20:1(11Z)/15:0)
PE-NMe2(20:1(11Z)/14:0)
PE-NMe2(18:1(11Z)/16:0)
PE-NMe2(18:1(9Z)/16:0)
PE-NMe(15:0/20:1(11Z))
PE-NMe2(14:1(9Z)/20:0)
PE-NMe2(16:1(9Z)/18:0)
PE(18:0/18:1(9Z))
PE(18:1(9Z)/18:0)
PE-NMe2(16:0/18:1(11Z))
PE(22:1(13Z)/14:0)
PE(20:0/16:1(9Z))
PE(16:0/20:1(11Z))
PE(20:1(11Z)/16:0)
PE-NMe2(16:0/18:1(9Z))
PC(15:0/18:1(11Z))
PC(15:0/18:1(9Z))[U]
PC(16:0/17:1(9Z))[U]
PE(18:0/18:1(11Z))
PE(14:0/22:1(13Z))
PE(14:1(9Z)/22:0)
PC(18:1(9Z)/15:0)
PE(22:0/14:1(9Z))
PE(18:1(11Z)/18:0)
PC(18:1(11Z)/15:0)
PE(16:1(9Z)/20:0)
PC(15:0/18:1(9Z))
PC(O-16:0/20:3(8Z,11Z,14Z))
PC(O-18:0/18:3(6Z,9Z,12Z))
PC(O-18:0/18:3(9Z,12Z,15Z))
PC(P-16:0/20:2(11Z,14Z))
PC(P-18:1(11Z)/18:1(9Z))
PC(P-18:0/18:2(9Z,12Z))
PC(P-18:1(9Z)/18:1(9Z))
PC(20:2(11Z,14Z)/P-16:0)
PC(P-18:1(9Z)/18:1(11Z))
PC(P-18:1(11Z)/18:1(11Z))
PC(18:1(11Z)/P-18:1(11Z))
PC(18:1(9Z)/P-18:1(9Z))
PC(O-18:1(11Z)/18:2(9Z,12Z))
PC(O-18:1(9Z)/18:2(9Z,12Z))
1-O-Hexadecyl-2-O-dihomogammalinolenoylglycero-3-phosphocholine
PC(18:1(9Z)/P-18:1(11Z))
PC(18:1(11Z)/P-18:1(9Z))
PC(O-18:1(11Z)/18:2(9Z,12Z))
PC(O-18:1(9Z)/18:2(9Z,12Z))
PC(18:2(9Z,12Z)/P-18:0)
1alpha,25-dihydroxy-3-deoxy-3-thiavitamin D3 3-oxide
(5E)-(3S)-1alpha,25-dihydroxy-3-deoxy-3-thiavitamin D3 3-oxide
(5Z)-1alpha,25-dihydroxy-3-deoxy-3-thiavitamin D3 3-oxide
(5Z)-(3S)-1alpha,25-dihydroxy-3-deoxy-3-thiavitamin D3 3-oxide
1alpha,25-dihydroxy-22-thiavitamin D3
1alpha,25-dihydroxy-22-thia-20-epivitamin D3
1alpha,25-dihydroxy-23-thiavitamin D3
1a,25-dihydroxy-3-deoxy-3-thiavitamin D3 3-oxide
Polysorbate 60
1alpha-hydroxy-24-(dimethylphosphoryl)-25,26,27-trinorvitamin D3
(25S)-26-Oxocholest-4-en-3-one
(25R)-26-Oxocholest-4-en-3-one
Chabrosterol
13E,15E,18Z,20Z-pentacosatetraen-11-ynyl acetate
(22E)-1alpha-hydroxy-22,23-didehydrovitamin D3
(22E)-1beta-hydroxy-22,23-didehydrovitamin D3
(22Z)-1alpha-hydroxy-22,23-didehydrovitamin D3
(22Z)-1beta-hydroxy-22,23-didehydrovitamin D3
1alpha-hydroxy-24,25-didehydrovitamin D3
1alpha,25-dihydroxy-9,11-didehydro-3-deoxyvitamin D3
25-hydroxy-16,17-didehydrovitamin D3
23,24-didehydro-25-hydroxyvitamin D3
calicoferol E
1-oxoprevitamin D3
7-oxo-cholestenone
24-keto-25dehydrocholesterol
3beta-hydroxy-5alpha-cholest-8(9),14(15)-dien-23-one
C27:6
1-(2-methoxy-6Z-octadecenyl)-sn-glycero-3-phosphoserine
PS(19:0/0:0)
Tiamulin
PC(16:1(9E)/0:0)
PE(19:1(9Z)/0:0)
PC(16:1(9Z)/0:0)[U]
PC(16:1(9Z)/0:0)
Cervonyl carnitine
CDP-DG(i-24:0/i-22:0)
CDP-DG(a-21:0/a-25:0)
CDP-DG(i-21:0/a-25:0)
CDP-DG(a-25:0/i-21:0)
CDP-DG(a-25:0/a-21:0)
CDP-DG(i-22:0/i-24:0)
Cardiopetalidine
N-palmitoyl taurine
Cetyltrimethylammonium bromide
Talinolol
CAY10429-d3
Trihexyphenidyl N-oxide
Hydroxytrihexyphenidyl
Drofenine
17beta-Hydroxy-4,17-dimethyl-4-azaandrost-5-en-3-one
PE(18:1(9Z)/0:0)
LysoPE(0:0/18:1(11Z))
LysoPE(0:0/18:1(9Z))
LysoPE(18:1(11Z)/0:0)
Glycerophospho-N-Oleoyl Ethanolamine
PE(18:1(9Z)/0:0)[U]
PC(15:1(9Z)/0:0)
Cyclopamine
2-Hexyldecanoic acid
4,8,12-Trimethyl-tridecanoic acid
Myristic Acid ethyl ester
dodecyl butyrate
octyl octanoate
hexyl decanoate
ethyl tetradecanoate
Palmitic acid
Butyl dodecanoate
4,8,12-trimethyl-tridecanoic acid
Dodecyl 2-methylpropanoate
Isopalmitic acid
C16:0
7-Methyloctyl 5-methylhexanoate
14:0(10Me,13Me)
decyl hexanoate
3-methyl-pentadecanoic acid
2-propyl-tridecanoic acid
2-hexyl-decanoic acid
3-ethyl-3-methyl-tridecanoic acid
2-heptyl-nonanoic acid
6-ethyl-tetradecanoic acid
2,4-dimethyl-tetradecanoic acid
3,5-dimethyl-tetradecanoic acid
4-hexyl-decanoic acid
2-ethyl-2-butyl-decanoic acid
Anteisohexa­decanoic acid
