Identifier	Experimental mass	Name	Formula	Adduct	Molecular Weight	mz Error (ppm)	ionizationScore	finalScore	hmdb_compound	hmdb_uri	lipidmaps_compound	lipidmaps_uri	metlin_compound	metlin_uri	pubchem_compound	pubchem_uri	inChiKey	pathways	cas	_TPIDX
18541	902.81583	TG(18:0/18:1(9Z)/18:2(9Z,12Z))[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03010252	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03010252	4949.0	https://metlin.scripps.edu/metabo_info.php?molid=4949	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	CNGSOZKJBWHOEG-KRNHIMMGSA-N	[]	N/A	1131
23408	902.81583	TG(15:0/17:2(9Z,12Z)/22:1(11Z))[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03015119	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03015119	100971.0	https://metlin.scripps.edu/metabo_info.php?molid=100971	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	MERPXNKABDTZAC-QWGFYYGKSA-N	[]	N/A	1132
18545	902.81583	TG(18:0/18:0/18:3(9Z,12Z,15Z))[iso3]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03010256	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03010256	4953.0	https://metlin.scripps.edu/metabo_info.php?molid=4953	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	UFGXGACWXCNPJD-HRISYRPYSA-N	[]	N/A	1133
18551	902.81583	TG(16:0/18:3(9Z,12Z,15Z)/20:0)[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03010262	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03010262	4959.0	https://metlin.scripps.edu/metabo_info.php?molid=4959	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	QMOIIDCAFLCLKL-DXRFALFFSA-N	[]	N/A	1134
21879	902.81583	TG(12:0/20:0/22:3(10Z,13Z,16Z))[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03013590	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03013590	99445.0	https://metlin.scripps.edu/metabo_info.php?molid=99445	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	PCZMMNXIQYDCJR-KFAUQRQTSA-N	[]	N/A	1135
22647	902.81583	TG(14:0/18:0/22:3(10Z,13Z,16Z))[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03014358	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03014358	100213.0	https://metlin.scripps.edu/metabo_info.php?molid=100213	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	XGOQOIQOCTUXON-KTJCKHNKSA-N	[]	N/A	1136
18556	902.81583	TG(16:0/18:2(9Z,12Z)/20:1(11Z))[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03010267	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03010267	4964.0	https://metlin.scripps.edu/metabo_info.php?molid=4964	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	YZEDZPDPXZLZNB-YIECYNBOSA-N	[]	N/A	1137
18557	902.81583	TG(16:1(9Z)/18:1(9Z)/20:1(11Z))[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03010268	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03010268	4965.0	https://metlin.scripps.edu/metabo_info.php?molid=4965	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	OVEMPQUFJMCLKI-KEKYZYDQSA-N	[]	N/A	1138
18560	902.81583	TG(16:0/18:1(9Z)/20:2(11Z,14Z))[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03010271	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03010271	4968.0	https://metlin.scripps.edu/metabo_info.php?molid=4968	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	JQSCFVCYBPEHML-FQZFDGJESA-N	[]	N/A	1139
18561	902.81583	TG(16:1(9Z)/18:0/20:2(11Z,14Z))[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03010272	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03010272	4969.0	https://metlin.scripps.edu/metabo_info.php?molid=4969	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	WACLWOAQCVZQHO-ISJYKPTOSA-N	[]	N/A	1140
21890	902.81583	TG(12:0/20:1(11Z)/22:2(13Z,16Z))[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03013601	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03013601	99456.0	https://metlin.scripps.edu/metabo_info.php?molid=99456	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	FEORBIQVXCJMMT-PJIUJNPZSA-N	[]	N/A	1141
18564	902.81583	TG(16:0/18:0/20:3(8Z,11Z,14Z))[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03010275	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03010275	36810.0	https://metlin.scripps.edu/metabo_info.php?molid=36810	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	FAWROKQWRPDLOA-LWFFWPLASA-N	[]	N/A	1142
24200	902.81583	TG(17:0/18:2(9Z,12Z)/19:1(9Z))[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03015911	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03015911	101759.0	https://metlin.scripps.edu/metabo_info.php?molid=101759	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	FJFTVPYHEFBTKR-YGLZGUKYSA-N	[]	N/A	1143
23177	902.81583	TG(14:1(9Z)/20:0/20:2(11Z,14Z))[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03014888	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03014888	100743.0	https://metlin.scripps.edu/metabo_info.php?molid=100743	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	NUYRINJQOPQTKC-VZKMDISCSA-N	[]	N/A	1144
22666	902.81583	TG(14:0/18:1(9Z)/22:2(13Z,16Z))[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03014377	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03014377	100232.0	https://metlin.scripps.edu/metabo_info.php?molid=100232	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	CQKDVCRIDIZFBZ-QWBIIHIBSA-N	[]	N/A	1145
21900	902.81583	TG(12:0/20:2(11Z,14Z)/22:1(11Z))[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03013611	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03013611	99466.0	https://metlin.scripps.edu/metabo_info.php?molid=99466	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	PQLUSZBMKIFCSM-QBRVDUPBSA-N	[]	N/A	1146
24204	902.81583	TG(17:0/18:3(6Z,9Z,12Z)/19:0)[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03015915	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03015915	101763.0	https://metlin.scripps.edu/metabo_info.php?molid=101763	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	ZPZYLUILMNHVJP-IKGQCQCDSA-N	[]	N/A	1147
21909	902.81583	TG(12:0/20:3(8Z,11Z,14Z)/22:0)[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03013620	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03013620	99475.0	https://metlin.scripps.edu/metabo_info.php?molid=99475	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	VLHYRMSJLUACJA-ULWAXZTGSA-N	[]	N/A	1148
18582	902.81583	TG(17:0/18:3(9Z,12Z,15Z)/19:0)[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03010293	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03010293	5018.0	https://metlin.scripps.edu/metabo_info.php?molid=5018	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	MPTJQWHQNGQSMW-DXRFALFFSA-N	[]	N/A	1149
18583	902.81583	TG(17:1(9Z)/18:2(9Z,12Z)/19:0)[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03010294	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03010294	5019.0	https://metlin.scripps.edu/metabo_info.php?molid=5019	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	MAAHQSJVANCEIA-WMXZBGMJSA-N	[]	N/A	1150
18584	902.81583	TG(17:2(9Z,12Z)/18:1(9Z)/19:0)[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03010295	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03010295	5020.0	https://metlin.scripps.edu/metabo_info.php?molid=5020	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	UBPPGZCATOTKNO-CVWDEMKSSA-N	[]	N/A	1151
21147	902.81583	TG(14:1(9Z)/20:1(11Z)/20:1(11Z))[iso3]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03012858	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03012858	98717.0	https://metlin.scripps.edu/metabo_info.php?molid=98717	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	OPZBOXKFTDVAOR-LIFHANCPSA-N	[]	N/A	1152
22684	902.81583	TG(14:0/18:2(9Z,12Z)/22:1(11Z))[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03014395	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03014395	100250.0	https://metlin.scripps.edu/metabo_info.php?molid=100250	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	FNSJMKCZGUKCIV-CLSIPWGNSA-N	[]	N/A	1153
23715	902.81583	TG(15:1(9Z)/17:0/22:2(13Z,16Z))[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03015426	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03015426	101274.0	https://metlin.scripps.edu/metabo_info.php?molid=101274	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	AIFUVJNLEXVDJY-NVXSHBSNSA-N	[]	N/A	1154
20901	902.81583	TG(18:1(9Z)/18:1(6Z)/18:1(9Z))	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03012612	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03012612	39110.0	https://metlin.scripps.edu/metabo_info.php?molid=39110	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	RNRYHBZEDMSASX-BFNABUHGSA-N	[]	N/A	1155
20902	902.81583	TG(18:1(6Z)/18:1(9Z)/18:1(6Z))	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03012613	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03012613	39111.0	https://metlin.scripps.edu/metabo_info.php?molid=39111	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	MVLRISQGDSAUDJ-GVEBPXNPSA-N	[]	N/A	1156
22701	902.81583	TG(14:0/18:3(6Z,9Z,12Z)/22:0)[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03014412	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03014412	100267.0	https://metlin.scripps.edu/metabo_info.php?molid=100267	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	IBKTWXVFMTZJMM-OYVCJIMQSA-N	[]	N/A	1157
18615	902.81583	TG(16:0/16:0/22:3(10Z,13Z,16Z))[iso3]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03010326	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03010326	36825.0	https://metlin.scripps.edu/metabo_info.php?molid=36825	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	HOKQPZLNPFUZDV-ASWAHZORSA-N	[]	N/A	1158
23737	902.81583	TG(15:1(9Z)/17:1(9Z)/22:1(11Z))[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03015448	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03015448	101296.0	https://metlin.scripps.edu/metabo_info.php?molid=101296	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	HCVZXBFYAPLFMN-RLXQQTJDSA-N	[]	N/A	1159
23484	902.81583	TG(15:0/18:3(6Z,9Z,12Z)/21:0)[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03015195	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03015195	101043.0	https://metlin.scripps.edu/metabo_info.php?molid=101043	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	KWVJBVNSQMDXOA-WHXRBJOXSA-N	[]	N/A	1160
22718	902.81583	TG(14:0/18:3(9Z,12Z,15Z)/22:0)[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03014429	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03014429	100284.0	https://metlin.scripps.edu/metabo_info.php?molid=100284	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	PZGMSWKRVOYKSW-SZZNRBPJSA-N	[]	N/A	1161
23501	902.81583	TG(15:0/18:3(9Z,12Z,15Z)/21:0)[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03015212	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03015212	101060.0	https://metlin.scripps.edu/metabo_info.php?molid=101060	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	HKYKVKLJKOMEFB-VCZQZVNISA-N	[]	N/A	1162
23758	902.81583	TG(15:1(9Z)/17:2(9Z,12Z)/22:0)[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03015469	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03015469	101317.0	https://metlin.scripps.edu/metabo_info.php?molid=101317	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	QKQINNUFTYXUNT-JUWYXOLKSA-N	[]	N/A	1163
24279	902.81583	TG(17:1(9Z)/18:1(9Z)/19:1(9Z))[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03015990	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03015990	101838.0	https://metlin.scripps.edu/metabo_info.php?molid=101838	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	XMKPSJMQOZXTFU-HYZPMVOKSA-N	[]	N/A	1164
24028	902.81583	TG(16:0/18:3(6Z,9Z,12Z)/20:0)[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03015739	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03015739	101587.0	https://metlin.scripps.edu/metabo_info.php?molid=101587	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	SAKURFWWZUPUGR-IKGQCQCDSA-N	[]	N/A	1165
18657	902.81583	TG(16:1(9Z)/16:1(9Z)/22:1(13Z))[iso3]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03010368	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03010368	36867.0	https://metlin.scripps.edu/metabo_info.php?molid=36867	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	HJRVVCOWJQUKTM-ILPUFSCISA-N	[]	N/A	1166
23529	902.81583	TG(15:0/19:0/20:3(8Z,11Z,14Z))[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03015240	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03015240	101088.0	https://metlin.scripps.edu/metabo_info.php?molid=101088	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	HFLBNRZGYPBDNR-YRQBPDLFSA-N	[]	N/A	1167
22772	902.81583	TG(14:0/20:0/20:3(8Z,11Z,14Z))[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03014483	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03014483	100338.0	https://metlin.scripps.edu/metabo_info.php?molid=100338	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	SENTUJWTPLLHAV-SBIMNFJZSA-N	[]	N/A	1168
23542	902.81583	TG(15:0/19:1(9Z)/20:2(11Z,14Z))[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03015253	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03015253	101101.0	https://metlin.scripps.edu/metabo_info.php?molid=101101	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	MSUAKFZTHWDOGR-VQWVPSBWSA-N	[]	N/A	1169
22783	902.81583	TG(14:0/20:1(11Z)/20:2(11Z,14Z))[iso6]	C57H104O6	M+NH4	884.783292	1	-2	-2	N/A	N/A	LMGL03014494	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL03014494	100349.0	https://metlin.scripps.edu/metabo_info.php?molid=100349	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	BLFWZVXARGMXGK-LCVXGRMFSA-N	[]	N/A	1170
2562	812.61544	PC(20:2(11Z,14Z)/18:1(11Z))	C46H86NO8P	M+H	811.609105245	1	-2	-2	HMDB0008334	http://www.hmdb.ca/metabolites/HMDB0008334	LMGP01012190	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01012190	59780.0	https://metlin.scripps.edu/metabo_info.php?molid=59780	53478919	https://pubchem.ncbi.nlm.nih.gov/compound/53478919	KNNHXKQRTYEWCA-HYYWERRFSA-N	[]	N/A	1171
2568	812.61544	PC(20:3(5Z,8Z,11Z)/18:0)	C46H86NO8P	M+H	811.609105245	1	-2	-2	HMDB0008366	http://www.hmdb.ca/metabolites/HMDB0008366	LMGP01012196	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01012196	59812.0	https://metlin.scripps.edu/metabo_info.php?molid=59812	53478953	https://pubchem.ncbi.nlm.nih.gov/compound/53478953	ZQCXMBYHCICNPX-FIAOWNBRSA-N	[]	N/A	1172
2063	812.61544	PC(18:3(9Z,12Z,15Z)/20:0)	C46H86NO8P	M+H	811.609105245	1	-2	-2	HMDB0008208	http://www.hmdb.ca/metabolites/HMDB0008208	LMGP01011688	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011688	59654.0	https://metlin.scripps.edu/metabo_info.php?molid=59654	52922855	https://pubchem.ncbi.nlm.nih.gov/compound/52922855	CFHMUBPSPSTZCR-LITWNLNFSA-N	[]	N/A	1173
163879	812.61544	PC(16:0/22:3(13Z,16Z,19Z))[U]	C46H86NO8P	M+H	811.609105245	1	-2	-2	N/A	N/A	N/A	N/A	39382.0	https://metlin.scripps.edu/metabo_info.php?molid=39382	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	1174
163880	812.61544	PC(18:0/20:3(5E,8E,11E))[U]	C46H86NO8P	M+H	811.609105245	1	-2	-2	N/A	N/A	N/A	N/A	39535.0	https://metlin.scripps.edu/metabo_info.php?molid=39535	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	1175
163881	812.61544	PC(18:0/20:3(5Z,8Z,11Z))[U]	C46H86NO8P	M+H	811.609105245	1	-2	-2	N/A	N/A	N/A	N/A	39538.0	https://metlin.scripps.edu/metabo_info.php?molid=39538	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	1176
163882	812.61544	PC(18:0/20:3(8Z,11Z,14Z))[U]	C46H86NO8P	M+H	811.609105245	1	-2	-2	N/A	N/A	N/A	N/A	39541.0	https://metlin.scripps.edu/metabo_info.php?molid=39541	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	1177
1871	812.61544	PC(16:1(9Z)/22:2(13Z,16Z))	C46H86NO8P	M+H	811.609105245	1	-2	-2	HMDB0008020	http://www.hmdb.ca/metabolites/HMDB0008020	LMGP01011496	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011496	59468.0	https://metlin.scripps.edu/metabo_info.php?molid=59468	52922473	https://pubchem.ncbi.nlm.nih.gov/compound/52922473	IHEXWEKEFCKFEL-UTIGHQPQSA-N	[]	N/A	1178
2417	812.61544	PC(22:2(13Z,16Z)/16:1(9Z))	C46H86NO8P	M+H	811.609105245	1	-2	-2	HMDB0008594	http://www.hmdb.ca/metabolites/HMDB0008594	LMGP01012042	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01012042	60040.0	https://metlin.scripps.edu/metabo_info.php?molid=60040	52923561	https://pubchem.ncbi.nlm.nih.gov/compound/52923561	GEAKOUDHDIZJPQ-UTIGHQPQSA-N	[]	N/A	1179
2169	812.61544	PC(20:0/18:3(6Z,9Z,12Z))	C46H86NO8P	M+H	811.609105245	1	-2	-2	HMDB0008271	http://www.hmdb.ca/metabolites/HMDB0008271	LMGP01011794	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011794	59717.0	https://metlin.scripps.edu/metabo_info.php?molid=59717	52923067	https://pubchem.ncbi.nlm.nih.gov/compound/52923067	DLZPSAPMHALIOA-YNCVDBFYSA-N	[]	N/A	1180
2170	812.61544	PC(20:0/18:3(9Z,12Z,15Z))	C46H86NO8P	M+H	811.609105245	1	-2	-2	HMDB0008272	http://www.hmdb.ca/metabolites/HMDB0008272	LMGP01011795	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011795	59718.0	https://metlin.scripps.edu/metabo_info.php?molid=59718	52923069	https://pubchem.ncbi.nlm.nih.gov/compound/52923069	ZDCCXTFOQDDLSE-LITWNLNFSA-N	[]	N/A	1181
2193	812.61544	PC(20:1(11Z)/18:2(9Z,12Z))	C46H86NO8P	M+H	811.609105245	1	-2	-2	HMDB0008303	http://www.hmdb.ca/metabolites/HMDB0008303	LMGP01011818	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011818	59749.0	https://metlin.scripps.edu/metabo_info.php?molid=59749	52923115	https://pubchem.ncbi.nlm.nih.gov/compound/52923115	KJDCENXZHMAYTN-VHWCKNCUSA-N	[]	N/A	1182
2222	812.61544	PC(20:2(11Z,14Z)/18:1(9Z))	C46H86NO8P	M+H	811.609105245	1	-2	-2	HMDB0008335	http://www.hmdb.ca/metabolites/HMDB0008335	LMGP01011847	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011847	59781.0	https://metlin.scripps.edu/metabo_info.php?molid=59781	52923173	https://pubchem.ncbi.nlm.nih.gov/compound/52923173	YULWBFNKMAKVNZ-UETRTARBSA-N	[]	N/A	1183
1469	812.61544	PC(18:0/20:3(5Z,8Z,11Z))	C46H86NO8P	M+H	811.609105245	1	-2	-2	HMDB0008046	http://www.hmdb.ca/metabolites/HMDB0008046	LMGP01010796	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010796	59494.0	https://metlin.scripps.edu/metabo_info.php?molid=59494	24778855	https://pubchem.ncbi.nlm.nih.gov/compound/24778855	QXDDDGCNWRUEFM-UMKMFDOBSA-N	[]	N/A	1184
1471	812.61544	PC(18:0/20:3(8Z,11Z,14Z))	C46H86NO8P	M+H	811.609105245	1	-2	-2	HMDB0008047	http://www.hmdb.ca/metabolites/HMDB0008047	LMGP01010799	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010799	59495.0	https://metlin.scripps.edu/metabo_info.php?molid=59495	24778857	https://pubchem.ncbi.nlm.nih.gov/compound/24778857	VGSUMLIRUGDCTF-NSMRCOLJSA-N	[]	N/A	1185
1983	812.61544	PC(18:1(9Z)/20:2(11Z,14Z))	C46H86NO8P	M+H	811.609105245	1	-2	-2	HMDB0008111	http://www.hmdb.ca/metabolites/HMDB0008111	LMGP01011608	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011608	59557.0	https://metlin.scripps.edu/metabo_info.php?molid=59557	52922695	https://pubchem.ncbi.nlm.nih.gov/compound/52922695	MGYXVNKVMWUCEN-UETRTARBSA-N	[]	N/A	1186
2252	812.61544	PC(20:3(8Z,11Z,14Z)/18:0)	C46H86NO8P	M+H	811.609105245	1	-2	-2	HMDB0008399	http://www.hmdb.ca/metabolites/HMDB0008399	LMGP01011877	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011877	59845.0	https://metlin.scripps.edu/metabo_info.php?molid=59845	52923231	https://pubchem.ncbi.nlm.nih.gov/compound/52923231	UTVPIFAQLMVRBR-DXLHFBPTSA-N	[]	N/A	1187
2006	812.61544	PC(18:2(9Z,12Z)/20:1(11Z))	C46H86NO8P	M+H	811.609105245	1	-2	-2	HMDB0008144	http://www.hmdb.ca/metabolites/HMDB0008144	LMGP01011631	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011631	59590.0	https://metlin.scripps.edu/metabo_info.php?molid=59590	52922741	https://pubchem.ncbi.nlm.nih.gov/compound/52922741	OJHJKEBRZSDTTL-VHWCKNCUSA-N	[]	N/A	1188
2527	812.61544	PC(18:1(11Z)/20:2(11Z,14Z))	C46H86NO8P	M+H	811.609105245	1	-2	-2	HMDB0008078	http://www.hmdb.ca/metabolites/HMDB0008078	LMGP01012153	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01012153	59525.0	https://metlin.scripps.edu/metabo_info.php?molid=59525	53478735	https://pubchem.ncbi.nlm.nih.gov/compound/53478735	MLMXSUWPTPCRLG-HYYWERRFSA-N	[]	N/A	1189
2034	812.61544	PC(18:3(6Z,9Z,12Z)/20:0)	C46H86NO8P	M+H	811.609105245	1	-2	-2	HMDB0008175	http://www.hmdb.ca/metabolites/HMDB0008175	LMGP01011659	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011659	59621.0	https://metlin.scripps.edu/metabo_info.php?molid=59621	52922797	https://pubchem.ncbi.nlm.nih.gov/compound/52922797	ZVIYLLGWTBXCIL-VNXCBJMSSA-N	[]	N/A	1190
101888	812.61544	PE-NMe(20:3(8Z,11Z,14Z)/20:0)	C46H86NO8P	M+H	811.609105731	1	-2	-2	HMDB0113406	http://www.hmdb.ca/metabolites/HMDB0113406	N/A	N/A	N/A	N/A	131820518	https://pubchem.ncbi.nlm.nih.gov/compound/131820518	ZDWNVZILGONRMX-CUCNVNPDSA-N	[]	N/A	1191
83465	812.61544	PE-NMe(22:0/18:3(9Z,12Z,15Z))	C46H86NO8P	M+H	811.609105731	1	-2	-2	HMDB0113518	http://www.hmdb.ca/metabolites/HMDB0113518	N/A	N/A	N/A	N/A	131820630	https://pubchem.ncbi.nlm.nih.gov/compound/131820630	XTQYSPOLYOKYLD-QEKORCQSSA-N	[]	N/A	1192
111887	812.61544	PE-NMe(18:2(9Z,12Z)/22:1(13Z))	C46H86NO8P	M+H	811.609105731	1	-2	-2	HMDB0113185	http://www.hmdb.ca/metabolites/HMDB0113185	N/A	N/A	N/A	N/A	131820298	https://pubchem.ncbi.nlm.nih.gov/compound/131820298	PEOSAILNPMHKKM-HPSASERISA-N	[]	N/A	1193
